id,timestamp,emotion,model_confidence,match,turn,motivated,condition
97,"07/18/2024, 17:19:16",neutral,75.40125250816345,False,1,False,E-ToM
97,"07/18/2024, 17:19:17",neutral,38.387312100805296,False,1,False,E-ToM
97,"07/18/2024, 17:19:17",neutral,45.06945312023163,False,1,False,E-ToM
97,"07/18/2024, 17:19:17",angry,73.15934300422668,False,1,False,E-ToM
97,"07/18/2024, 17:19:17",angry,40.893497520297615,False,1,False,E-ToM
97,"07/18/2024, 17:19:18",sad,46.93637192249298,False,1,False,E-ToM
97,"07/18/2024, 17:19:18",sad,69.94941830635071,False,1,False,E-ToM
97,"07/18/2024, 17:19:18",sad,49.26353390595519,False,1,False,E-ToM
97,"07/18/2024, 17:19:18",neutral,70.56073546409607,False,1,False,E-ToM
97,"07/18/2024, 17:19:18",neutral,71.69322967529297,False,1,False,E-ToM
97,"07/18/2024, 17:19:18",neutral,52.8802752494812,False,1,False,E-ToM
97,"07/18/2024, 17:19:18",angry,42.78844084877481,False,1,False,E-ToM
97,"07/18/2024, 17:19:18",sad,70.37692666053772,False,1,False,E-ToM
97,"07/18/2024, 17:19:18",sad,60.410064458847046,False,1,False,E-ToM
97,"07/18/2024, 17:19:19",sad,70.8537220954895,False,1,False,E-ToM
97,"07/18/2024, 17:19:19",angry,47.308024764060974,False,1,False,E-ToM
97,"07/18/2024, 17:19:19",sad,45.55341601371765,False,1,False,E-ToM
97,"07/18/2024, 17:19:19",angry,74.63680950622616,False,1,False,E-ToM
97,"07/18/2024, 17:19:19",sad,46.32246792316437,False,1,False,E-ToM
97,"07/18/2024, 17:19:19",neutral,52.47398018836975,False,1,False,E-ToM
97,"07/18/2024, 17:19:19",sad,54.21577045729512,False,1,False,E-ToM
97,"07/18/2024, 17:19:19",neutral,59.92591977119446,False,1,False,E-ToM
97,"07/18/2024, 17:19:19",angry,38.183502771436835,False,1,False,E-ToM
97,"07/18/2024, 17:19:19",sad,42.01916253338307,False,1,False,E-ToM
97,"07/18/2024, 17:19:20",neutral,61.572664976119995,False,1,False,E-ToM
97,"07/18/2024, 17:19:20",sad,58.94506573677063,False,1,False,E-ToM
97,"07/18/2024, 17:19:20",sad,38.530224561691284,False,1,False,E-ToM
97,"07/18/2024, 17:19:20",sad,58.123594522476196,False,1,False,E-ToM
97,"07/18/2024, 17:19:20",neutral,62.68647909164429,False,1,False,E-ToM
97,"07/18/2024, 17:19:20",neutral,91.45484566688538,False,1,False,E-ToM
97,"07/18/2024, 17:19:20",neutral,89.82348977467356,False,1,False,E-ToM
97,"07/18/2024, 17:19:21",neutral,59.734731912612915,False,1,False,E-ToM
97,"07/18/2024, 17:19:21",neutral,59.338147561329315,False,1,False,E-ToM
97,"07/18/2024, 17:19:21",neutral,54.89266514778137,False,1,False,E-ToM
97,"07/18/2024, 17:19:21",sad,58.27632546424866,False,1,False,E-ToM
97,"07/18/2024, 17:19:21",neutral,45.11677920818329,False,1,False,E-ToM
97,"07/18/2024, 17:19:22",sad,35.44265329837799,False,1,False,E-ToM
97,"07/18/2024, 17:19:22",neutral,60.00182628631592,False,1,False,E-ToM
97,"07/18/2024, 17:19:22",neutral,73.91930222511292,False,1,False,E-ToM
97,"07/18/2024, 17:19:22",sad,54.39530611038208,False,1,False,E-ToM
97,"07/18/2024, 17:19:22",sad,53.11673283576965,False,1,False,E-ToM
97,"07/18/2024, 17:19:22",angry,64.7409737110138,False,1,False,E-ToM
97,"07/18/2024, 17:19:23",neutral,79.45716977119446,False,1,False,E-ToM
97,"07/18/2024, 17:19:23",neutral,55.606722831726074,False,1,False,E-ToM
97,"07/18/2024, 17:19:23",neutral,58.61339466412131,False,1,False,E-ToM
97,"07/18/2024, 17:19:23",angry,42.65076518058777,False,1,False,E-ToM
97,"07/18/2024, 17:19:23",sad,49.07831842174044,False,1,False,E-ToM
97,"07/18/2024, 17:19:23",sad,55.8111846446991,False,1,False,E-ToM
97,"07/18/2024, 17:19:24",sad,52.991256296113505,False,1,False,E-ToM
97,"07/18/2024, 17:19:24",neutral,84.58414673805237,False,1,False,E-ToM
97,"07/18/2024, 17:19:24",neutral,70.56203484535217,False,1,False,E-ToM
97,"07/18/2024, 17:19:24",neutral,60.57291626930237,False,1,False,E-ToM
97,"07/18/2024, 17:19:24",neutral,83.2200129961952,False,1,False,E-ToM
97,"07/18/2024, 17:19:24",angry,51.177257580103294,False,1,False,E-ToM
97,"07/18/2024, 17:19:24",neutral,57.13764429092407,False,1,False,E-ToM
97,"07/18/2024, 17:19:24",angry,45.73414921760559,False,1,False,E-ToM
97,"07/18/2024, 17:19:24",neutral,48.75277280807495,False,1,False,E-ToM
97,"07/18/2024, 17:19:24",neutral,61.77428820439718,False,1,False,E-ToM
97,"07/18/2024, 17:19:24",neutral,59.58331823348999,False,1,False,E-ToM
97,"07/18/2024, 17:19:25",neutral,66.87588095664978,False,1,False,E-ToM
97,"07/18/2024, 17:19:25",neutral,53.15212328148623,False,1,False,E-ToM
97,"07/18/2024, 17:19:25",neutral,94.66503858566284,False,1,False,E-ToM
97,"07/18/2024, 17:19:25",neutral,81.55267238616943,False,1,False,E-ToM
97,"07/18/2024, 17:19:25",neutral,86.76164746284485,False,1,False,E-ToM
97,"07/18/2024, 17:19:25",neutral,95.5407977104187,False,1,False,E-ToM
97,"07/18/2024, 17:19:25",neutral,89.28412795066833,False,1,False,E-ToM
97,"07/18/2024, 17:19:25",neutral,68.80009770393372,False,1,False,E-ToM
97,"07/18/2024, 17:19:25",sad,48.423442244529724,False,1,False,E-ToM
97,"07/18/2024, 17:19:25",sad,57.16991424560547,False,1,False,E-ToM
97,"07/18/2024, 17:19:26",neutral,64.14210200309753,False,1,False,E-ToM
97,"07/18/2024, 17:19:26",angry,38.65726888179779,False,1,False,E-ToM
97,"07/18/2024, 17:19:26",angry,45.101842284202576,False,1,False,E-ToM
97,"07/18/2024, 17:19:26",angry,53.82252335548401,False,1,False,E-ToM
97,"07/18/2024, 17:19:26",neutral,67.56548285484314,False,1,False,E-ToM
