id,timestamp,emotion,model_confidence,match,turn,motivated,condition
98,"07/20/2024, 19:58:12",fear,64.8381769657135,False,1,False,E-ToM
98,"07/20/2024, 19:58:12",neutral,82.46865272521973,False,1,False,E-ToM
98,"07/20/2024, 19:58:13",neutral,83.26035141944885,False,1,False,E-ToM
98,"07/20/2024, 19:58:13",neutral,96.55957221984863,False,1,False,E-ToM
98,"07/20/2024, 19:58:14",neutral,87.72608784126189,False,1,False,E-ToM
98,"07/20/2024, 19:58:14",neutral,66.70487920670982,False,1,False,E-ToM
98,"07/20/2024, 19:58:14",neutral,77.23253640740676,False,1,False,E-ToM
98,"07/20/2024, 19:58:15",neutral,91.05961918830872,False,1,False,E-ToM
98,"07/20/2024, 19:58:15",neutral,84.66490507125854,False,1,False,E-ToM
98,"07/20/2024, 19:58:16",neutral,75.12636184692383,False,1,False,E-ToM
98,"07/20/2024, 19:58:16",fear,48.15454185009003,False,1,False,E-ToM
98,"07/20/2024, 19:58:17",neutral,65.68272709846497,False,2,False,E-ToM
98,"07/20/2024, 19:58:17",fear,61.031691905058395,False,2,False,E-ToM
98,"07/20/2024, 19:58:17",fear,93.63815860293406,False,2,False,E-ToM
98,"07/20/2024, 19:58:18",neutral,88.82322907447815,False,3,False,E-ToM
98,"07/20/2024, 19:58:18",neutral,65.18799662590027,False,3,False,E-ToM
98,"07/20/2024, 19:58:19",neutral,96.26157283782959,False,3,False,E-ToM
98,"07/20/2024, 19:58:19",fear,53.64019274711609,False,3,False,E-ToM
98,"07/20/2024, 19:58:19",neutral,41.37890585535204,False,4,False,E-ToM
98,"07/20/2024, 19:58:20",neutral,37.95474469661713,False,4,False,E-ToM
98,"07/20/2024, 19:58:20",neutral,89.3903911113739,False,4,False,E-ToM
98,"07/20/2024, 19:58:21",neutral,63.241297006607056,False,4,False,E-ToM
98,"07/20/2024, 19:58:21",neutral,80.7534325571914,False,4,False,E-ToM
98,"07/20/2024, 19:58:22",neutral,82.11789344335872,False,4,False,E-ToM
98,"07/20/2024, 19:58:22",neutral,90.52380323410034,False,4,False,E-ToM
98,"07/20/2024, 19:58:22",fear,47.33382761478424,False,4,False,E-ToM
98,"07/20/2024, 19:58:23",fear,72.5128173828125,False,4,False,E-ToM
98,"07/20/2024, 19:58:23",fear,57.812963984851365,False,5,False,E-ToM
98,"07/20/2024, 19:58:23",neutral,47.551265358924866,False,5,False,E-ToM
98,"07/20/2024, 19:58:24",fear,75.3305718499763,False,5,False,E-ToM
98,"07/20/2024, 19:58:24",neutral,58.39564104132163,False,6,False,E-ToM
98,"07/20/2024, 19:58:25",neutral,67.26623177528381,False,6,False,E-ToM
98,"07/20/2024, 19:58:25",neutral,77.07501649856567,False,6,False,E-ToM
98,"07/20/2024, 19:58:26",neutral,80.8444082736969,False,6,False,E-ToM
98,"07/20/2024, 19:58:26",neutral,97.86230325698853,False,6,False,E-ToM
98,"07/20/2024, 19:58:26",fear,42.645812034606934,False,6,False,E-ToM
98,"07/20/2024, 19:58:27",neutral,94.4630023517014,False,6,False,E-ToM
98,"07/20/2024, 19:58:27",neutral,99.10317670069018,False,6,False,E-ToM
98,"07/20/2024, 19:58:28",neutral,94.12958025932312,False,6,False,E-ToM
98,"07/20/2024, 19:58:28",neutral,89.04402190709244,False,6,False,E-ToM
98,"07/20/2024, 19:58:28",neutral,89.78274403707647,False,7,False,E-ToM
98,"07/20/2024, 19:58:29",neutral,97.05810546875,False,7,False,E-ToM
98,"07/20/2024, 19:58:29",neutral,96.88712339920541,False,7,False,E-ToM
98,"07/20/2024, 19:58:30",neutral,99.41948056221008,False,7,False,E-ToM
98,"07/20/2024, 19:58:30",neutral,58.78376364707947,False,7,False,E-ToM
98,"07/20/2024, 19:58:30",neutral,98.33579659461975,False,7,False,E-ToM
98,"07/20/2024, 19:58:31",neutral,98.71360651931802,False,7,False,E-ToM
98,"07/20/2024, 19:58:31",neutral,87.05151677131653,False,7,False,E-ToM
98,"07/20/2024, 19:58:32",neutral,46.5297307407535,False,7,False,E-ToM
98,"07/20/2024, 19:58:32",neutral,87.75408194983494,False,7,False,E-ToM
98,"07/20/2024, 19:58:32",fear,68.34338903427124,False,7,False,E-ToM
98,"07/20/2024, 19:58:33",neutral,83.8765025138855,False,7,False,E-ToM
98,"07/20/2024, 19:58:33",neutral,98.20221662521362,False,7,False,E-ToM
98,"07/20/2024, 19:58:33",neutral,88.19428611959732,False,7,False,E-ToM
98,"07/20/2024, 19:58:34",neutral,61.87940835952759,False,7,False,E-ToM
98,"07/20/2024, 19:58:34",neutral,98.43789935112,False,7,False,E-ToM
98,"07/20/2024, 19:58:35",neutral,99.64613318443298,False,7,False,E-ToM
98,"07/20/2024, 19:58:35",neutral,82.04372525215149,False,7,False,E-ToM
98,"07/20/2024, 19:58:35",neutral,96.46283984184265,False,7,False,E-ToM
98,"07/20/2024, 19:58:36",neutral,97.24259409396718,False,7,False,E-ToM
98,"07/20/2024, 19:58:36",neutral,81.63231015205383,False,7,False,E-ToM
98,"07/20/2024, 19:58:36",neutral,90.15809893608093,False,7,False,E-ToM
98,"07/20/2024, 19:58:37",neutral,88.79424333572388,False,7,False,E-ToM
98,"07/20/2024, 19:58:37",neutral,86.30156517028809,True,8,False,E-ToM
98,"07/20/2024, 19:58:38",neutral,84.08925533294678,True,8,False,E-ToM
98,"07/20/2024, 19:58:38",neutral,81.96287155151367,True,8,False,E-ToM
98,"07/20/2024, 19:58:38",neutral,99.63895080321734,True,8,False,E-ToM
98,"07/20/2024, 19:58:39",neutral,99.4156777510451,True,8,False,E-ToM
98,"07/20/2024, 19:58:39",neutral,98.70224610540318,True,8,False,E-ToM
98,"07/20/2024, 19:58:40",neutral,92.17079877853394,True,8,False,E-ToM
98,"07/20/2024, 19:58:40",neutral,98.17734360694885,True,8,False,E-ToM
98,"07/20/2024, 19:58:40",neutral,98.73349681693354,True,8,False,E-ToM
98,"07/20/2024, 19:58:41",neutral,97.52685412924612,False,9,False,E-ToM
98,"07/20/2024, 19:58:41",neutral,95.01906633377075,False,9,False,E-ToM
98,"07/20/2024, 19:58:41",neutral,97.71378622733272,False,9,False,E-ToM
98,"07/20/2024, 19:58:42",neutral,89.07991051673889,False,9,False,E-ToM
98,"07/20/2024, 19:58:42",neutral,99.24507737159729,True,10,False,E-ToM
98,"07/20/2024, 19:58:43",neutral,87.24913521105857,True,10,False,E-ToM
98,"07/20/2024, 19:58:43",neutral,99.29738636597314,True,10,False,E-ToM
98,"07/20/2024, 19:58:43",neutral,98.61748218536377,True,10,False,E-ToM
98,"07/20/2024, 19:58:44",angry,57.16502070426941,True,10,False,E-ToM
98,"07/20/2024, 19:58:44",neutral,90.09595513343811,True,10,False,E-ToM
98,"07/20/2024, 19:58:45",neutral,85.25575399398804,True,10,False,E-ToM
98,"07/20/2024, 19:58:45",neutral,96.57105207443237,True,10,False,E-ToM
98,"07/20/2024, 19:58:45",neutral,97.23842723598642,True,10,False,E-ToM
98,"07/20/2024, 19:58:46",neutral,98.9368736743927,True,10,False,E-ToM
98,"07/20/2024, 19:58:46",neutral,97.95806395757579,True,10,False,E-ToM
98,"07/20/2024, 19:58:46",neutral,98.6769437789917,True,10,False,E-ToM
98,"07/20/2024, 19:58:47",neutral,97.83380018674136,True,10,False,E-ToM
98,"07/20/2024, 19:58:47",neutral,82.5235664844513,True,10,False,E-ToM
98,"07/20/2024, 19:58:47",neutral,95.09391784667969,True,10,False,E-ToM
98,"07/20/2024, 19:59:02",neutral,99.30454488423734,True,10,False,E-ToM
98,"07/20/2024, 19:59:02",neutral,99.98931288655477,True,10,False,E-ToM
98,"07/20/2024, 19:59:03",neutral,99.3091523235531,True,10,False,E-ToM
98,"07/20/2024, 19:59:03",neutral,99.86383318901062,True,10,False,E-ToM
98,"07/20/2024, 19:59:04",neutral,99.9743640422821,True,10,False,E-ToM
