id,timestamp,game_time,emotion,model_confidence,head_pose,x_pose,y_pose,z_pose,match,turn,motivated,condition
4,"05/28/2025, 20:05:42",0:0,neutral,71.57350609144605,Forward,7.9656708938965695,-4.184676946307485,0.01342210377901938,False,1,no,ToM
4,"05/28/2025, 20:05:43",0:0,neutral,91.23748540878296,Forward,7.768353287646154,-3.370550995117733,0.08656985902794319,False,1,no,ToM
4,"05/28/2025, 20:05:43",0:0,neutral,92.40826368331909,Forward,6.10032615296565,-3.1348298305330373,0.08253363025205185,False,1,no,ToM
4,"05/28/2025, 20:05:43",0:0,neutral,92.65676736831665,Forward,6.810094037156705,-4.7976064507324185,0.08339786839078282,False,1,no,ToM
4,"05/28/2025, 20:05:43",0:1,neutral,95.23257613182068,Forward,5.705654972929125,-4.944881665098499,0.07764803160213017,False,1,no,ToM
4,"05/28/2025, 20:05:44",0:1,neutral,65.66904187202454,Forward,7.855730545402571,-5.506856070667837,0.05983236941279787,False,1,no,ToM
4,"05/28/2025, 20:05:44",0:1,neutral,62.03010821701386,Forward,8.817548492011273,-5.358784717995052,0.08722052620060786,False,1,no,ToM
4,"05/28/2025, 20:05:44",0:1,neutral,88.93237113952637,Forward,5.486857936662503,-4.525193233583166,0.0925271649920479,False,1,no,ToM
4,"05/28/2025, 20:05:44",0:2,neutral,92.11662411689758,Forward,7.609657417835748,-4.044096754565795,0.05764836452283531,False,1,no,ToM
4,"05/28/2025, 20:05:45",0:2,neutral,43.082812428474426,Forward,8.780505103301289,-5.504812137725274,0.06773333680200416,False,1,no,ToM
4,"05/28/2025, 20:05:45",0:2,neutral,93.15693974494934,Forward,8.01203230383386,-4.81659308991306,0.057513011615054364,False,1,no,ToM
4,"05/28/2025, 20:05:45",0:2,angry,54.425093795364724,Forward,7.7365717137963985,-5.461218479477006,0.08025471548154142,False,1,no,ToM
4,"05/28/2025, 20:05:45",0:2,neutral,69.3335771560669,Forward,6.727301469385367,-4.925464664594161,0.059560972750467955,False,1,no,ToM
4,"05/28/2025, 20:05:45",0:3,neutral,88.15173506736755,Forward,6.1747955871694336,-5.948382966860479,0.07354800852785526,False,1,no,ToM
4,"05/28/2025, 20:05:46",0:3,neutral,56.947267055511475,Forward,7.7328758553075545,-4.988017224983063,0.06795265064552596,False,1,no,ToM
4,"05/28/2025, 20:05:46",0:3,neutral,76.53890112274296,Forward,6.666278927709466,-3.775787959427706,0.05057985668966799,False,1,no,ToM
4,"05/28/2025, 20:05:46",0:4,neutral,52.415722608566284,Forward,6.397399107247379,-6.040730389846902,0.07482712270499992,False,1,no,ToM
4,"05/28/2025, 20:05:47",0:4,neutral,95.76595425605774,Forward,8.654487884647045,-4.610317712828874,0.051386813718235794,False,1,no,ToM
4,"05/28/2025, 20:05:47",0:4,neutral,61.59530282020569,Forward,8.859758101612417,-6.1211951225184675,0.1003990239477171,False,1,no,ToM
4,"05/28/2025, 20:05:47",0:4,angry,64.74819007537484,Forward,8.755100468383443,-7.079504043570513,0.0720622991846557,False,1,no,ToM
4,"05/28/2025, 20:05:47",0:5,angry,89.85989335539499,Forward,8.641490660628099,-5.285197669596621,0.06593108760911986,False,1,no,ToM
4,"05/28/2025, 20:05:48",0:5,neutral,69.4657564163208,Forward,7.608583503501459,-5.545652157194606,0.1245431712170842,False,1,no,ToM
4,"05/28/2025, 20:05:48",0:5,angry,86.16840243339539,Forward,8.361946399362646,-5.635393654306697,0.10160930293220435,False,1,no,ToM
