id,timestamp,game_time,emotion,model_confidence,head_pose,x_pose,y_pose,z_pose,match,turn,motivated,condition
4,"05/28/2025, 20:05:54",0:11,angry,-0.19569892473118278,Forward,7.983699129973162,-3.347610719333757,0.05910640853753772,False,2,no,ToM
4,"05/28/2025, 20:05:57",0:14,neutral,-0.05591397849462366,Forward,5.167851791669935,-2.430957741586347,0.055393644774119066,False,4,no,ToM
4,"05/28/2025, 20:06:01",0:18,neutral,-0.01935483870967742,Forward,4.177538329503574,-4.2357709101436924,0.047309254871954066,False,6,no,ToM
4,"05/28/2025, 20:06:10",0:27,neutral,-0.12258064516129033,Forward,2.3922254666040335,-5.681502229521563,0.1561983139516672,True,8,no,ToM
4,"05/28/2025, 20:06:14",0:31,neutral,-0.03655913978494624,Forward,4.375427524861224,-5.575188955838584,0.09631166169163195,False,10,no,ToM
4,"05/28/2025, 20:06:21",0:38,neutral,-0.06451612903225806,Forward,5.101604436243206,-2.953105950364494,0.10785656478292226,False,12,no,ToM
4,"05/28/2025, 20:06:24",0:41,neutral,-0.08172043010752689,Forward,1.9129129862728236,-3.5871779005921054,0.08873776144452859,False,14,no,ToM
4,"05/28/2025, 20:06:27",0:44,angry,-0.11612903225806451,Forward,4.719920854800607,-4.914920119015225,0.07307897057673854,False,16,no,ToM
4,"05/28/2025, 20:06:36",0:53,neutral,-0.46451612903225814,Forward,-1.1259242937786842,7.987169370288269,0.33786656245910257,True,18,no,ToM
4,"05/28/2025, 20:06:40",0:57,neutral,-0.2623655913978495,Forward,-1.4982811381016106,7.882843877437117,0.3239545600826622,False,20,no,ToM
4,"05/28/2025, 20:06:43",1:1,angry,-0.3827956989247312,Forward,-1.443676774115175,9.211253007473829,0.4380297712886513,False,22,no,ToM
4,"05/28/2025, 20:06:52",1:10,angry,-0.5870967741935483,Forward,-0.3550248939702473,6.718047608034321,0.31963881484254075,False,24,no,ToM
4,"05/28/2025, 20:07:03",1:20,neutral,-0.9182795698924731,Forward,-2.5500026757046523,8.339730427908771,0.34778956894092855,True,26,no,ToM
4,"05/28/2025, 20:07:06",1:23,neutral,-0.9935483870967741,Forward,-0.2342027496650572,9.464694916285191,0.348529239295687,True,28,no,ToM
4,"05/28/2025, 20:07:11",1:28,neutral,-1.0,Forward,-1.3160863613013,8.018720654737635,0.3321745042185521,False,30,no,ToM
4,"05/28/2025, 20:07:14",1:31,neutral,-0.9526881720430107,Forward,-1.5585834696635477,7.810705474592902,0.30003449479741656,True,32,no,ToM
4,"05/28/2025, 20:07:17",1:34,neutral,-0.924731182795699,Forward,-1.646723967566535,8.642226575288813,0.31589906609515034,False,34,no,ToM
4,"05/28/2025, 20:07:21",1:38,neutral,-0.7849462365591398,Forward,-3.2974324741497467,9.008206477874076,0.3688047291617236,False,36,no,ToM
4,"05/28/2025, 20:07:32",1:49,neutral,-0.3311827956989247,Forward,-1.3808128304788665,6.0616514539841155,0.3068384831606753,True,38,no,ToM
4,"05/28/2025, 20:07:37",1:54,neutral,-0.6172043010752688,Forward,-1.7402834957170827,8.966313264233946,0.29521605140661883,False,40,no,ToM
4,"05/28/2025, 20:07:40",1:57,neutral,-0.8172043010752688,Forward,-2.5169947805725554,8.421798783694694,0.35695969803245353,True,42,no,ToM
4,"05/28/2025, 20:07:43",2:0,neutral,-0.3741935483870968,Forward,-0.9139241158119551,6.189588635613848,0.2778072120302312,True,44,no,ToM
4,"05/28/2025, 20:07:46",2:3,neutral,-0.012903225806451611,Forward,0.34829415865807223,6.08194066851373,0.315333656803798,True,46,no,ToM
4,"05/28/2025, 20:07:49",2:6,neutral,-0.6236559139784945,Forward,-2.836369571652303,8.100257661911453,0.3857330965738571,True,48,no,ToM
4,"05/28/2025, 20:07:51",2:8,neutral,-0.903225806451613,Forward,-3.189229983616733,6.488142526856488,0.2772387414184792,True,50,no,ToM
4,"05/28/2025, 20:07:53",2:10,neutral,-0.6666666666666667,Forward,-7.138352387188548,8.930413865618895,0.327914371338376,True,52,no,ToM
