id_player;turn_number;position_clicked;time_game;time_until_match;suggestion_type;position_suggested;experiment_condition;match;game_ended;wrong_hint
93;1;[0, 0];0:1;0:1;none;none;tom;False;False;False
93;2;[0, 1];0:2;0:2;none;none;tom;False;False;False
93;3;[0, 2];0:4;0:4;none;none;tom;False;False;False
93;4;[0, 3];0:5;0:5;none;none;tom;False;False;False
93;5;[0, 4];0:7;0:7;none;none;tom;False;False;False
93;6;[0, 5];0:9;0:9;none;none;tom;False;False;False
93;7;[1, 0];0:11;0:11;none;none;tom;False;False;False
93;8;[1, 3];0:12;0:12;card;[1, 3];tom;True;False;False
93;9;[2, 0];0:13;0:1;none;none;tom;False;False;False
93;10;[2, 1];0:16;0:4;none;none;tom;False;False;False
93;11;[3, 5];0:21;0:9;none;none;tom;False;False;False
93;12;[2, 5];0:23;0:11;none;none;tom;False;False;False
93;13;[1, 5];0:28;0:16;none;none;tom;False;False;False
93;14;[1, 1];0:29;0:17;row;1;tom;True;False;False
93;15;[3, 0];0:31;0:2;none;none;tom;False;False;False
93;16;[0, 5];0:32;0:3;none;none;tom;False;False;False
93;17;[3, 5];0:37;0:8;none;none;tom;False;False;False
93;18;[2, 4];0:39;0:10;none;none;tom;False;False;False
93;19;[0, 5];0:43;0:14;none;none;tom;False;False;False
93;20;[0, 2];0:45;0:16;column;2;tom;False;False;False
93;21;[1, 2];0:47;0:18;none;none;tom;False;False;False
93;22;[3, 0];0:50;0:21;card;[3, 0];tom;True;False;False
93;23;[2, 2];0:51;0:1;none;none;tom;False;False;False
93;24;[0, 5];0:53;0:3;none;none;tom;False;False;False
93;25;[0, 0];1:0;0:10;none;none;tom;False;False;False
93;26;[2, 1];1:2;0:12;none;none;tom;False;False;False
93;27;[0, 5];1:15;0:25;none;none;tom;False;False;False
93;28;[0, 2];1:15;0:25;column;2;tom;False;False;False
93;29;[2, 2];1:17;0:27;none;none;tom;False;False;False
93;30;[2, 5];1:18;0:28;card;[2, 5];tom;True;False;False
93;31;[3, 5];1:19;0:1;none;none;tom;False;False;False
93;32;[0, 0];1:21;0:3;none;none;tom;True;False;False
93;33;[2, 0];1:28;0:7;none;none;tom;False;False;False
93;34;[0, 5];1:30;0:9;none;none;tom;False;False;False
93;35;[2, 4];1:35;0:14;none;none;tom;False;False;False
93;36;[0, 3];1:37;0:16;none;none;tom;False;False;False
93;37;[0, 1];1:57;0:36;none;none;tom;False;False;False
93;38;[3, 3];1:58;0:37;row;3;tom;True;False;False
93;39;[3, 4];1:59;0:1;none;none;tom;False;False;False
93;40;[0, 4];2:0;0:2;none;none;tom;False;False;False
93;41;[2, 1];2:5;0:7;none;none;tom;False;False;False
93;42;[0, 5];2:6;0:8;none;none;tom;False;False;False
93;43;[2, 0];2:13;0:15;none;none;tom;False;False;False
93;44;[0, 3];2:13;0:15;column;3;tom;False;False;False
93;45;[3, 2];2:14;0:16;card;[3, 2];tom;False;False;False
93;46;[0, 4];2:14;0:16;row;0;tom;False;False;False
93;47;[3, 2];2:15;0:17;card;[3, 2];tom;False;False;False
93;48;[0, 2];2:16;0:18;row;0;tom;False;False;False
93;49;[3, 2];2:16;0:18;card;[3, 2];tom;False;False;False
93;50;[0, 5];2:16;0:18;row;0;tom;True;False;False
93;51;[0, 3];2:18;0:2;none;none;tom;False;False;False
93;52;[2, 4];2:19;0:3;none;none;tom;False;False;False
93;53;[3, 4];2:23;0:7;none;none;tom;False;False;False
93;54;[2, 1];2:25;0:9;none;none;tom;False;False;False
93;55;[3, 1];2:27;0:11;none;none;tom;False;False;False
93;56;[0, 2];2:28;0:12;row;0;tom;True;False;False
93;57;[2, 1];2:29;0:1;none;none;tom;False;False;False
93;58;[0, 4];2:31;0:3;none;none;tom;False;False;False
93;59;[2, 0];2:38;0:10;none;none;tom;False;False;False
93;60;[0, 3];2:39;0:11;none;none;tom;False;False;False
93;61;[2, 4];2:41;0:13;none;none;tom;False;False;False
93;62;[1, 4];2:42;0:14;none;none;tom;False;False;False
93;63;[0, 4];2:44;0:16;none;none;tom;False;False;False
93;64;[2, 4];2:44;0:16;column;4;tom;True;False;False
93;65;[3, 4];2:51;0:7;none;none;tom;False;False;False
93;66;[0, 3];2:53;0:9;none;none;tom;True;False;False
93;67;[1, 4];2:58;0:5;none;none;tom;False;False;False
93;68;[2, 1];2:59;0:6;none;none;tom;True;False;False
93;69;[2, 3];3:4;0:5;none;none;tom;False;False;False
93;70;[2, 0];3:5;0:6;none;none;tom;True;True;False
