id,timestamp,emotion,model_confidence,match,turn,motivated,condition
93,"07/18/2024, 16:33:07",neutral,0.0,False,2,no,E-ToM
93,"07/18/2024, 16:33:10",angry,63.09348784762766,False,4,no,E-ToM
93,"07/18/2024, 16:33:13",neutral,0.0,False,6,no,E-ToM
93,"07/18/2024, 16:33:24",neutral,0.0,True,8,no,E-ToM
93,"07/18/2024, 16:33:33",neutral,0.0,False,10,yes,E-ToM
93,"07/18/2024, 16:33:40",neutral,0.0,False,12,yes,E-ToM
93,"07/18/2024, 16:33:48",neutral,98.61289254503802,True,14,no,E-ToM
93,"07/18/2024, 16:33:55",neutral,0.0,False,16,yes,E-ToM
93,"07/18/2024, 16:34:02",neutral,0.0,False,18,yes,E-ToM
93,"07/18/2024, 16:34:12",sad,47.927701473236084,False,20,no,E-ToM
93,"07/18/2024, 16:34:24",neutral,0.0,True,22,no,E-ToM
93,"07/18/2024, 16:34:33",neutral,94.412761926651,False,24,yes,E-ToM
93,"07/18/2024, 16:34:48",sad,44.738203287124634,False,26,yes,E-ToM
93,"07/18/2024, 16:34:57",neutral,0.0,False,28,no,E-ToM
93,"07/18/2024, 16:35:10",neutral,0.0,True,30,no,E-ToM
93,"07/18/2024, 16:35:19",neutral,0.0,True,32,yes,E-ToM
93,"07/18/2024, 16:35:28",neutral,0.0,False,34,yes,E-ToM
93,"07/18/2024, 16:35:32",neutral,0.0,False,36,yes,E-ToM
93,"07/18/2024, 16:35:56",neutral,0.0,True,38,no,E-ToM
93,"07/18/2024, 16:36:03",neutral,0.0,False,40,yes,E-ToM
93,"07/18/2024, 16:36:11",neutral,0.0,False,42,yes,E-ToM
93,"07/18/2024, 16:36:20",neutral,0.0,False,44,no,E-ToM
93,"07/18/2024, 16:36:38",neutral,0.0,False,46,no,E-ToM
93,"07/18/2024, 16:36:59",neutral,0.0,False,48,no,E-ToM
93,"07/18/2024, 16:37:20",neutral,0.0,True,50,no,E-ToM
93,"07/18/2024, 16:37:26",neutral,0.0,False,52,yes,E-ToM
93,"07/18/2024, 16:37:28",neutral,0.0,False,54,no,E-ToM
93,"07/18/2024, 16:37:39",neutral,60.599762201309204,True,56,no,E-ToM
93,"07/18/2024, 16:37:49",neutral,0.0,False,58,yes,E-ToM
93,"07/18/2024, 16:38:09",sad,73.83078776781485,False,60,yes,E-ToM
93,"07/18/2024, 16:38:09",sad,46.954408288002014,False,62,no,E-ToM
93,"07/18/2024, 16:38:09",neutral,0.0,True,64,no,E-ToM
93,"07/18/2024, 16:38:17",neutral,0.0,True,66,yes,E-ToM
93,"07/18/2024, 16:38:22",neutral,0.0,True,68,yes,E-ToM
