id,timestamp,emotion,model_confidence,match,turn,motivated,condition
93,"07/18/2024, 16:33:04",neutral,71.72131538391113,False,1,False,E-ToM
93,"07/18/2024, 16:33:05",neutral,98.19583882068628,False,1,False,E-ToM
93,"07/18/2024, 16:33:05",neutral,97.42740988731384,False,1,False,E-ToM
93,"07/18/2024, 16:33:05",neutral,99.3913471698761,False,1,False,E-ToM
93,"07/18/2024, 16:33:05",neutral,96.84887528419495,False,1,False,E-ToM
93,"07/18/2024, 16:33:06",happy,78.0139684677124,False,1,False,E-ToM
93,"07/18/2024, 16:33:06",neutral,94.93585228919983,False,1,False,E-ToM
93,"07/18/2024, 16:33:06",neutral,88.12513947486877,False,1,False,E-ToM
93,"07/18/2024, 16:33:06",sad,55.538707971572876,False,1,False,E-ToM
93,"07/18/2024, 16:33:06",neutral,98.86528246791855,False,1,False,E-ToM
93,"07/18/2024, 16:33:06",neutral,93.14086437225342,False,1,False,E-ToM
93,"07/18/2024, 16:33:07",neutral,93.82119178771973,False,1,False,E-ToM
93,"07/18/2024, 16:33:07",sad,39.340740442276,False,1,False,E-ToM
93,"07/18/2024, 16:33:07",sad,40.78583121299744,False,1,False,E-ToM
93,"07/18/2024, 16:33:07",neutral,80.3077757358551,False,1,False,E-ToM
93,"07/18/2024, 16:33:08",happy,57.88794159889221,False,2,False,E-ToM
93,"07/18/2024, 16:33:08",neutral,61.81815266609192,False,2,False,E-ToM
93,"07/18/2024, 16:33:08",neutral,97.58526682853699,False,2,False,E-ToM
93,"07/18/2024, 16:33:08",neutral,88.52559328079224,False,2,False,E-ToM
93,"07/18/2024, 16:33:08",neutral,57.76525139808655,False,2,False,E-ToM
93,"07/18/2024, 16:33:08",neutral,92.99582242965698,False,2,False,E-ToM
93,"07/18/2024, 16:33:09",neutral,84.76711511611938,False,2,False,E-ToM
93,"07/18/2024, 16:33:09",angry,51.189541816711426,False,2,False,E-ToM
93,"07/18/2024, 16:33:09",neutral,92.6234245300293,False,3,False,E-ToM
93,"07/18/2024, 16:33:09",neutral,84.51017737388611,False,3,False,E-ToM
