id,timestamp,emotion,model_confidence,match,turn,motivated,condition
122,"07/21/2024, 20:27:10",neutral,99.60086939340052,False,1,False,E-ToM
122,"07/21/2024, 20:27:11",neutral,99.9889552586648,False,1,False,E-ToM
122,"07/21/2024, 20:27:11",neutral,99.99608993530273,False,1,False,E-ToM
122,"07/21/2024, 20:27:12",neutral,99.99899864196777,False,1,False,E-ToM
122,"07/21/2024, 20:27:12",neutral,99.99619126297183,False,1,False,E-ToM
122,"07/21/2024, 20:27:14",neutral,98.99222254753113,False,1,False,E-ToM
122,"07/21/2024, 20:27:14",neutral,93.35060119628906,False,1,False,E-ToM
122,"07/21/2024, 20:27:15",neutral,95.51970362663269,False,1,False,E-ToM
122,"07/21/2024, 20:27:15",angry,41.3364976644516,False,1,False,E-ToM
122,"07/21/2024, 20:27:16",neutral,64.77574706077576,False,1,False,E-ToM
122,"07/21/2024, 20:27:16",sad,69.64425444602966,False,1,False,E-ToM
122,"07/21/2024, 20:27:17",sad,38.973104296511664,False,1,False,E-ToM
122,"07/21/2024, 20:27:17",neutral,60.56879758834839,False,1,False,E-ToM
122,"07/21/2024, 20:27:17",neutral,99.966561794281,False,1,False,E-ToM
122,"07/21/2024, 20:27:18",neutral,99.95304941851195,False,1,False,E-ToM
122,"07/21/2024, 20:27:19",neutral,99.99385476075737,False,1,False,E-ToM
122,"07/21/2024, 20:27:20",neutral,99.91979002952576,False,1,False,E-ToM
122,"07/21/2024, 20:27:20",neutral,99.97827410697937,False,1,False,E-ToM
122,"07/21/2024, 20:27:24",neutral,98.22378775789883,False,1,False,E-ToM
122,"07/21/2024, 20:27:26",neutral,84.49116349220276,False,1,False,E-ToM
122,"07/21/2024, 20:27:35",sad,95.99013972399953,False,1,False,E-ToM
122,"07/21/2024, 20:27:36",fear,57.57780075073242,False,1,False,E-ToM
122,"07/21/2024, 20:27:36",fear,73.3158826828003,False,1,False,E-ToM
122,"07/21/2024, 20:27:37",neutral,64.85294699668884,False,1,False,E-ToM
122,"07/21/2024, 20:27:37",neutral,51.28466792611289,False,1,False,E-ToM
122,"07/21/2024, 20:27:38",neutral,53.33452224731445,False,1,False,E-ToM
122,"07/21/2024, 20:27:38",neutral,54.09054756164551,False,1,False,E-ToM
122,"07/21/2024, 20:27:38",fear,53.83257269859314,False,1,False,E-ToM
122,"07/21/2024, 20:27:39",neutral,59.56778526306152,False,1,False,E-ToM
122,"07/21/2024, 20:27:39",neutral,45.66004276275635,False,1,False,E-ToM
122,"07/21/2024, 20:27:39",neutral,94.13040280342102,False,1,False,E-ToM
122,"07/21/2024, 20:27:40",neutral,69.8354721069336,False,1,False,E-ToM
122,"07/21/2024, 20:27:40",neutral,99.89904761314392,False,1,False,E-ToM
122,"07/21/2024, 20:27:40",neutral,96.64957563286119,False,1,False,E-ToM
122,"07/21/2024, 20:27:40",neutral,84.44201350212097,False,1,False,E-ToM
122,"07/21/2024, 20:27:41",fear,71.77635171695331,False,1,False,E-ToM
122,"07/21/2024, 20:27:41",neutral,99.81241822242737,False,1,False,E-ToM
122,"07/21/2024, 20:27:41",neutral,46.04085981845856,False,1,False,E-ToM
122,"07/21/2024, 20:27:42",fear,69.57147717475891,False,1,False,E-ToM
122,"07/21/2024, 20:27:42",fear,45.03794312477112,False,1,False,E-ToM
122,"07/21/2024, 20:27:42",neutral,45.40059566497803,False,1,False,E-ToM
122,"07/21/2024, 20:27:42",fear,83.37171077728271,False,1,False,E-ToM
122,"07/21/2024, 20:27:43",neutral,67.00014871359758,False,1,False,E-ToM
122,"07/21/2024, 20:27:43",fear,90.62948767122553,False,1,False,E-ToM
122,"07/21/2024, 20:27:43",neutral,50.93892216682434,False,1,False,E-ToM
122,"07/21/2024, 20:27:44",fear,65.64421840241175,False,1,False,E-ToM
122,"07/21/2024, 20:27:44",neutral,80.44933560188625,False,1,False,E-ToM
122,"07/21/2024, 20:27:44",neutral,56.73167109489441,False,1,False,E-ToM
122,"07/21/2024, 20:27:45",neutral,47.9396375489667,False,1,False,E-ToM
122,"07/21/2024, 20:27:45",neutral,87.58832738329932,False,1,False,E-ToM
122,"07/21/2024, 20:27:45",neutral,75.0357314965565,False,1,False,E-ToM
122,"07/21/2024, 20:27:45",neutral,96.34674169699798,False,1,False,E-ToM
122,"07/21/2024, 20:27:46",fear,62.933510541915894,False,1,False,E-ToM
122,"07/21/2024, 20:27:46",fear,58.78640413284302,False,1,False,E-ToM
122,"07/21/2024, 20:27:46",fear,80.23307559095912,False,1,False,E-ToM
122,"07/21/2024, 20:27:47",neutral,72.59111404418945,False,1,False,E-ToM
122,"07/21/2024, 20:27:47",neutral,70.57926058769226,False,1,False,E-ToM
122,"07/21/2024, 20:27:47",fear,66.79830353249929,False,1,False,E-ToM
122,"07/21/2024, 20:27:47",neutral,55.551546812057495,False,1,False,E-ToM
122,"07/21/2024, 20:27:48",neutral,68.2503879070282,False,1,False,E-ToM
122,"07/21/2024, 20:27:48",fear,78.03398370742798,False,1,False,E-ToM
122,"07/21/2024, 20:27:48",neutral,50.332906862074545,False,1,False,E-ToM
122,"07/21/2024, 20:27:49",fear,71.30212529872354,False,1,False,E-ToM
122,"07/21/2024, 20:27:49",fear,80.12762547300014,False,1,False,E-ToM
122,"07/21/2024, 20:27:49",neutral,74.31973218917847,False,1,False,E-ToM
122,"07/21/2024, 20:27:50",fear,65.83820377815984,False,1,False,E-ToM
122,"07/21/2024, 20:27:50",fear,41.95547699928284,False,1,False,E-ToM
122,"07/21/2024, 20:27:50",fear,71.04459232357695,False,1,False,E-ToM
122,"07/21/2024, 20:27:50",neutral,80.16211868298761,False,1,False,E-ToM
122,"07/21/2024, 20:27:51",neutral,84.82956886291504,False,1,False,E-ToM
122,"07/21/2024, 20:27:51",fear,62.8821074962616,False,1,False,E-ToM
122,"07/21/2024, 20:27:51",fear,87.06633967556594,False,1,False,E-ToM
122,"07/21/2024, 20:27:51",neutral,96.42552733421326,False,1,False,E-ToM
122,"07/21/2024, 20:27:52",neutral,88.04739642425754,False,1,False,E-ToM
122,"07/21/2024, 20:27:52",neutral,67.7983045578003,False,1,False,E-ToM
122,"07/21/2024, 20:27:52",neutral,52.88493633270264,False,1,False,E-ToM
122,"07/21/2024, 20:27:53",neutral,85.87973713874817,False,1,False,E-ToM
122,"07/21/2024, 20:27:53",neutral,75.76366662979126,False,1,False,E-ToM
122,"07/21/2024, 20:27:53",fear,47.53234357027335,False,1,False,E-ToM
122,"07/21/2024, 20:27:54",fear,62.020546197891235,False,1,False,E-ToM
122,"07/21/2024, 20:27:54",neutral,79.42626476287842,False,1,False,E-ToM
122,"07/21/2024, 20:27:54",neutral,56.264108419418335,False,1,False,E-ToM
122,"07/21/2024, 20:27:55",neutral,66.99352860450745,False,1,False,E-ToM
122,"07/21/2024, 20:27:55",neutral,55.44443726539612,False,1,False,E-ToM
122,"07/21/2024, 20:27:55",neutral,93.35341453552246,False,1,False,E-ToM
122,"07/21/2024, 20:27:56",neutral,87.490314245224,False,1,False,E-ToM
122,"07/21/2024, 20:27:56",neutral,65.22924900054932,False,1,False,E-ToM
122,"07/21/2024, 20:27:56",neutral,87.52315640449524,False,1,False,E-ToM
122,"07/21/2024, 20:27:57",neutral,86.79919838905334,False,1,False,E-ToM
122,"07/21/2024, 20:27:57",neutral,93.62119436264038,False,1,False,E-ToM
122,"07/21/2024, 20:27:57",neutral,73.47077131271362,False,1,False,E-ToM
122,"07/21/2024, 20:27:57",neutral,74.13567150447795,False,1,False,E-ToM
122,"07/21/2024, 20:27:58",neutral,83.90089869499207,False,1,False,E-ToM
122,"07/21/2024, 20:27:58",neutral,89.96147513389587,False,1,False,E-ToM
122,"07/21/2024, 20:27:58",neutral,77.73901224136353,False,1,False,E-ToM
122,"07/21/2024, 20:27:59",neutral,94.19121146202087,False,1,False,E-ToM
122,"07/21/2024, 20:27:59",neutral,85.87865745298012,False,1,False,E-ToM
122,"07/21/2024, 20:27:59",neutral,84.53791737556458,False,1,False,E-ToM
122,"07/21/2024, 20:28:00",neutral,80.55596351623535,False,1,False,E-ToM
122,"07/21/2024, 20:28:00",neutral,84.74926261599437,False,1,False,E-ToM
122,"07/21/2024, 20:28:00",neutral,88.57828378677368,False,1,False,E-ToM
122,"07/21/2024, 20:28:00",neutral,85.68307757377625,False,1,False,E-ToM
122,"07/21/2024, 20:28:01",neutral,94.72084013943912,False,1,False,E-ToM
122,"07/21/2024, 20:28:01",neutral,72.95360565185547,False,1,False,E-ToM
122,"07/21/2024, 20:28:01",neutral,98.59191179275513,False,1,False,E-ToM
122,"07/21/2024, 20:28:02",neutral,78.1105637550354,False,1,False,E-ToM
122,"07/21/2024, 20:28:02",neutral,87.03734278678894,False,1,False,E-ToM
122,"07/21/2024, 20:28:02",neutral,53.54275703430176,False,1,False,E-ToM
122,"07/21/2024, 20:28:02",neutral,65.04826337386747,False,1,False,E-ToM
122,"07/21/2024, 20:28:03",neutral,82.86453485488892,False,1,False,E-ToM
122,"07/21/2024, 20:28:03",neutral,94.18342709541321,False,1,False,E-ToM
122,"07/21/2024, 20:28:03",neutral,89.70829844474792,False,1,False,E-ToM
122,"07/21/2024, 20:28:03",neutral,92.95151233673096,False,1,False,E-ToM
122,"07/21/2024, 20:28:04",neutral,87.3443857020872,False,1,False,E-ToM
122,"07/21/2024, 20:28:04",neutral,98.47207069396973,False,1,False,E-ToM
122,"07/21/2024, 20:28:05",neutral,95.46883079223817,False,1,False,E-ToM
122,"07/21/2024, 20:28:05",neutral,73.31165075302124,False,1,False,E-ToM
122,"07/21/2024, 20:28:05",neutral,95.65355181694031,False,1,False,E-ToM
122,"07/21/2024, 20:28:06",neutral,82.65848755836487,False,1,False,E-ToM
122,"07/21/2024, 20:28:06",neutral,86.92001700401306,False,1,False,E-ToM
122,"07/21/2024, 20:28:06",neutral,63.61016035079956,False,1,False,E-ToM
122,"07/21/2024, 20:28:06",neutral,90.20682573318481,False,1,False,E-ToM
122,"07/21/2024, 20:28:07",neutral,94.85647678375244,False,1,False,E-ToM
122,"07/21/2024, 20:28:07",neutral,56.20799660682678,False,1,False,E-ToM
122,"07/21/2024, 20:28:07",neutral,90.90744256973267,False,1,False,E-ToM
122,"07/21/2024, 20:28:08",neutral,91.27769470214844,False,1,False,E-ToM
122,"07/21/2024, 20:28:08",neutral,83.0752968788147,False,1,False,E-ToM
122,"07/21/2024, 20:28:08",neutral,91.98588728904724,False,1,False,E-ToM
122,"07/21/2024, 20:28:08",neutral,97.11148142814636,False,1,False,E-ToM
122,"07/21/2024, 20:28:09",neutral,86.19779944419861,False,1,False,E-ToM
122,"07/21/2024, 20:28:09",neutral,90.52154421806335,False,1,False,E-ToM
122,"07/21/2024, 20:28:09",fear,77.72984770180611,False,1,False,E-ToM
122,"07/21/2024, 20:28:09",neutral,91.57134294509888,False,1,False,E-ToM
122,"07/21/2024, 20:28:10",neutral,92.34462380409241,False,1,False,E-ToM
122,"07/21/2024, 20:28:10",neutral,46.33874297142029,False,1,False,E-ToM
122,"07/21/2024, 20:28:10",neutral,85.01704513823448,False,1,False,E-ToM
122,"07/21/2024, 20:28:11",neutral,81.02075940494295,False,1,False,E-ToM
122,"07/21/2024, 20:28:11",neutral,69.47808861732483,False,1,False,E-ToM
122,"07/21/2024, 20:28:11",neutral,92.88147687911987,False,1,False,E-ToM
122,"07/21/2024, 20:28:11",fear,41.99765920639038,False,1,False,E-ToM
122,"07/21/2024, 20:28:12",neutral,74.97116923332214,False,1,False,E-ToM
122,"07/21/2024, 20:28:12",fear,55.287477689235075,False,1,False,E-ToM
122,"07/21/2024, 20:28:13",neutral,86.0636830329895,False,1,False,E-ToM
122,"07/21/2024, 20:28:13",neutral,91.61912798881531,False,1,False,E-ToM
122,"07/21/2024, 20:28:13",neutral,45.7935596458387,False,1,False,E-ToM
122,"07/21/2024, 20:28:13",neutral,84.3198299407959,False,1,False,E-ToM
122,"07/21/2024, 20:28:14",neutral,84.30650234222412,False,1,False,E-ToM
122,"07/21/2024, 20:28:14",neutral,72.33886122703552,False,1,False,E-ToM
122,"07/21/2024, 20:28:14",neutral,95.75062394142151,False,1,False,E-ToM
122,"07/21/2024, 20:28:15",neutral,99.8274564743042,False,1,False,E-ToM
122,"07/21/2024, 20:28:15",neutral,99.87526535244378,False,1,False,E-ToM
122,"07/21/2024, 20:28:15",neutral,99.75699782371521,False,1,False,E-ToM
122,"07/21/2024, 20:28:15",neutral,99.93933439254761,False,1,False,E-ToM
122,"07/21/2024, 20:28:16",neutral,99.69289898872375,False,1,False,E-ToM
122,"07/21/2024, 20:28:16",neutral,97.38906621932983,False,1,False,E-ToM
122,"07/21/2024, 20:28:16",neutral,99.01667833328247,False,1,False,E-ToM
122,"07/21/2024, 20:28:17",neutral,98.10224175453186,False,1,False,E-ToM
122,"07/21/2024, 20:28:17",neutral,98.01904559135437,False,1,False,E-ToM
