id_player;turn_number;position_clicked;time_game;time_until_match;suggestion_type;position_suggested;experiment_condition;match;game_ended;wrong_hint
319;1;[3, 4];0:10;0:10;none;none;external_deception;False;False;False
319;2;[1, 5];0:10;0:10;none;none;external_deception;True;False;False
319;3;[2, 5];0:11;0:1;none;none;external_deception;False;False;False
319;4;[0, 0];0:12;0:2;none;none;external_deception;False;False;False
319;5;[1, 0];0:12;0:2;none;none;external_deception;False;False;False
319;6;[0, 1];0:13;0:3;none;none;external_deception;False;False;False
319;7;[1, 1];0:13;0:3;none;none;external_deception;False;False;False
319;8;[2, 5];0:14;0:4;card;[2, 5];external_deception;True;False;False
319;9;[3, 5];0:15;0:1;none;none;external_deception;False;False;False
319;10;[2, 4];0:15;0:1;none;none;external_deception;False;False;False
319;11;[3, 3];0:16;0:2;none;none;external_deception;False;False;False
319;12;[2, 2];0:16;0:2;none;none;external_deception;False;False;False
319;13;[3, 2];0:17;0:3;none;none;external_deception;False;False;False
319;14;[1, 2];0:18;0:4;row;1;external_deception;False;False;False
319;15;[1, 3];0:19;0:5;none;none;external_deception;False;False;False
319;16;[3, 2];0:20;0:6;card;[3, 2];external_deception;True;False;False
319;17;[1, 4];0:21;0:1;none;none;external_deception;False;False;False
319;18;[2, 3];0:21;0:1;none;none;external_deception;False;False;False
319;19;[1, 0];0:22;0:2;none;none;external_deception;False;False;False
319;20;[2, 3];0:23;0:3;none;none;external_deception;True;False;False
319;21;[0, 2];0:24;0:1;none;none;external_deception;False;False;False
319;22;[3, 0];0:25;0:2;none;none;external_deception;False;False;False
319;23;[3, 1];0:26;0:3;none;none;external_deception;False;False;False
319;24;[1, 2];0:27;0:4;none;none;external_deception;True;False;False
319;25;[2, 2];0:27;0:0;none;none;external_deception;False;False;False
319;26;[0, 1];0:28;0:1;none;none;external_deception;False;False;False
319;27;[2, 1];0:29;0:2;none;none;external_deception;False;False;False
319;28;[2, 2];0:30;0:3;none;none;external_deception;True;False;False
319;29;[0, 3];0:30;0:0;none;none;external_deception;False;False;False
319;30;[1, 4];0:31;0:1;none;none;external_deception;False;False;False
319;31;[0, 5];0:32;0:2;none;none;external_deception;False;False;False
319;32;[3, 5];0:33;0:3;none;none;external_deception;False;False;False
319;33;[0, 4];0:34;0:4;none;none;external_deception;False;False;False
319;34;[0, 0];0:35;0:5;card;[0, 0];external_deception;True;False;False
319;35;[2, 0];0:36;0:1;none;none;external_deception;False;False;False
319;36;[0, 1];0:36;0:1;none;none;external_deception;False;False;False
319;37;[0, 2];0:37;0:2;none;none;external_deception;False;False;False
319;38;[3, 0];0:38;0:3;none;none;external_deception;False;False;False
319;39;[0, 3];0:39;0:4;none;none;external_deception;False;False;False
319;40;[3, 3];0:40;0:5;card;[3, 3];external_deception;True;False;False
319;41;[2, 4];0:41;0:1;none;none;external_deception;False;False;False
319;42;[0, 2];0:41;0:1;none;none;external_deception;False;False;False
319;43;[1, 4];0:42;0:2;none;none;external_deception;False;False;False
319;44;[0, 5];0:43;0:3;none;none;external_deception;False;False;False
319;45;[2, 4];0:44;0:4;none;none;external_deception;False;False;False
319;46;[1, 4];0:45;0:5;none;none;external_deception;False;False;False
319;47;[3, 5];0:46;0:6;none;none;external_deception;False;False;False
319;48;[1, 4];0:47;0:7;card;[1, 4];external_deception;True;False;False
319;49;[2, 4];0:47;0:0;none;none;external_deception;False;False;False
319;50;[0, 2];0:48;0:1;none;none;external_deception;False;False;False
319;51;[0, 1];0:49;0:2;none;none;external_deception;False;False;False
319;52;[2, 4];0:50;0:3;none;none;external_deception;True;False;False
319;53;[0, 2];0:50;0:0;none;none;external_deception;False;False;False
319;54;[2, 0];0:51;0:1;none;none;external_deception;False;False;False
319;55;[3, 0];0:52;0:2;none;none;external_deception;False;False;False
319;56;[2, 0];0:53;0:3;none;none;external_deception;True;False;False
319;57;[0, 2];0:54;0:1;none;none;external_deception;False;False;False
319;58;[0, 5];0:55;0:2;none;none;external_deception;True;True;False
