id,timestamp,game_time,emotion,model_confidence,match,turn,motivated,condition
1,"04/22/2025, 22:02:10",0:37,happy,99.98014569282532,True,6,yes,E-ToM
1,"04/22/2025, 22:02:11",0:37,sad,56.82477355003357,True,6,yes,E-ToM
1,"04/22/2025, 22:02:11",0:37,neutral,45.865052938461304,True,6,yes,E-ToM
1,"04/22/2025, 22:02:11",0:37,angry,49.76672828197479,True,6,yes,E-ToM
1,"04/22/2025, 22:02:11",0:38,neutral,38.44391405582428,True,6,yes,E-ToM
1,"04/22/2025, 22:02:12",0:38,sad,60.886549949645996,True,6,yes,E-ToM
1,"04/22/2025, 22:02:19",0:45,happy,88.46433162689209,True,8,no,E-ToM
1,"04/22/2025, 22:02:19",0:45,fear,85.29428752030655,True,8,no,E-ToM
1,"04/22/2025, 22:02:19",0:46,fear,71.24034590961611,True,8,no,E-ToM
1,"04/22/2025, 22:02:19",0:46,fear,59.04345512390137,True,8,no,E-ToM
1,"04/22/2025, 22:02:20",0:46,fear,71.17971777915955,True,8,no,E-ToM
1,"04/22/2025, 22:02:20",0:46,fear,71.6478705406189,True,8,no,E-ToM
1,"04/22/2025, 22:02:20",0:46,fear,85.98710894584656,True,8,yes,E-ToM
1,"04/22/2025, 22:02:20",0:47,surprise,51.121917433853,True,8,yes,E-ToM
1,"04/22/2025, 22:02:21",0:47,fear,59.387615882612224,True,8,yes,E-ToM
1,"04/22/2025, 22:02:21",0:47,fear,86.5970253944397,True,8,yes,E-ToM
1,"04/22/2025, 22:02:21",0:47,fear,89.87695574760437,True,8,yes,E-ToM
1,"04/22/2025, 22:02:21",0:48,fear,85.6052509310991,True,8,yes,E-ToM
1,"04/22/2025, 22:02:21",0:48,fear,74.68727827072144,True,8,yes,E-ToM
1,"04/22/2025, 22:02:22",0:48,fear,84.39950253960505,True,8,yes,E-ToM
1,"04/22/2025, 22:02:22",0:48,fear,87.57652640342712,True,8,yes,E-ToM
1,"04/22/2025, 22:02:22",0:48,fear,87.28905320167542,True,8,yes,E-ToM
1,"04/22/2025, 22:02:22",0:49,fear,90.46739708599975,True,8,yes,E-ToM
1,"04/22/2025, 22:02:23",0:49,fear,85.90707946931369,True,8,yes,E-ToM
1,"04/22/2025, 22:02:23",0:49,fear,82.58888125419617,True,8,yes,E-ToM
1,"04/22/2025, 22:02:23",0:49,fear,84.29251909255981,True,8,yes,E-ToM
1,"04/22/2025, 22:02:23",0:50,fear,74.499987035989,True,8,yes,E-ToM
1,"04/22/2025, 22:02:23",0:50,fear,87.25452271157774,True,8,yes,E-ToM
1,"04/22/2025, 22:02:24",0:50,fear,84.88702593887162,True,8,yes,E-ToM
1,"04/22/2025, 22:02:24",0:50,fear,89.54570889472961,True,8,yes,E-ToM
1,"04/22/2025, 22:02:24",0:50,fear,66.50179624557495,True,8,yes,E-ToM
1,"04/22/2025, 22:02:38",1:4,angry,43.474578468476444,True,10,no,E-ToM
1,"04/22/2025, 22:02:38",1:4,happy,48.61025810241699,True,10,no,E-ToM
1,"04/22/2025, 22:02:38",1:5,neutral,63.30372095108032,True,10,no,E-ToM
1,"04/22/2025, 22:02:38",1:5,neutral,76.00210905075073,True,10,no,E-ToM
1,"04/22/2025, 22:02:39",1:5,angry,44.2755788564682,True,10,no,E-ToM
1,"04/22/2025, 22:02:39",1:5,angry,78.20932865142822,True,10,yes,E-ToM
1,"04/22/2025, 22:02:39",1:6,angry,69.79723572731018,True,10,yes,E-ToM
1,"04/22/2025, 22:02:40",1:6,happy,49.123778887020286,True,10,yes,E-ToM
1,"04/22/2025, 22:02:40",1:6,happy,64.21850323677063,True,10,yes,E-ToM
1,"04/22/2025, 22:02:40",1:6,neutral,50.582614575780305,True,10,yes,E-ToM
1,"04/22/2025, 22:02:40",1:7,neutral,78.46962213516235,True,10,yes,E-ToM
1,"04/22/2025, 22:02:41",1:7,neutral,82.728111743927,True,10,yes,E-ToM
1,"04/22/2025, 22:02:41",1:7,neutral,57.646870613098145,True,10,yes,E-ToM
1,"04/22/2025, 22:02:41",1:7,neutral,91.9892966747284,True,10,yes,E-ToM
1,"04/22/2025, 22:02:41",1:8,neutral,86.65825128555298,True,10,yes,E-ToM
1,"04/22/2025, 22:02:42",1:8,angry,31.372806429862976,True,10,yes,E-ToM
1,"04/22/2025, 22:02:42",1:8,neutral,86.4901439559288,True,10,yes,E-ToM
1,"04/22/2025, 22:02:42",1:9,neutral,78.349004885495,True,10,yes,E-ToM
1,"04/22/2025, 22:02:43",1:9,neutral,83.95579957698581,True,10,yes,E-ToM
1,"04/22/2025, 22:02:43",1:9,neutral,49.45265352725983,True,10,yes,E-ToM
1,"04/22/2025, 22:02:43",1:9,neutral,66.42154455184937,True,10,yes,E-ToM
1,"04/22/2025, 22:02:43",1:10,fear,69.11591291427612,True,10,yes,E-ToM
1,"04/22/2025, 22:02:44",1:10,fear,43.44882071018219,True,10,yes,E-ToM
1,"04/22/2025, 22:02:44",1:10,neutral,96.52808883953624,True,10,yes,E-ToM
1,"04/22/2025, 22:02:48",1:14,neutral,40.2264803647995,True,12,no,E-ToM
1,"04/22/2025, 22:02:48",1:15,fear,35.557955503463745,True,12,no,E-ToM
1,"04/22/2025, 22:02:48",1:15,fear,53.89094352722168,True,12,no,E-ToM
1,"04/22/2025, 22:02:49",1:15,fear,62.749747201785276,True,12,no,E-ToM
1,"04/22/2025, 22:02:49",1:15,fear,96.67578339576721,True,12,no,E-ToM
1,"04/22/2025, 22:02:49",1:16,neutral,91.45576357841492,True,12,no,E-ToM
1,"04/22/2025, 22:02:49",1:16,neutral,92.79205160093615,True,12,no,E-ToM
1,"04/22/2025, 22:02:50",1:16,neutral,75.34293532371521,True,12,no,E-ToM
1,"04/22/2025, 22:02:50",1:16,neutral,91.17935299873352,True,12,no,E-ToM
1,"04/22/2025, 22:02:50",1:16,neutral,84.61499122470565,True,12,no,E-ToM
1,"04/22/2025, 22:02:50",1:17,neutral,92.1516478061676,True,12,no,E-ToM
1,"04/22/2025, 22:02:51",1:17,neutral,96.2945818901062,True,12,no,E-ToM
1,"04/22/2025, 22:02:51",1:17,neutral,97.99262273267642,True,12,no,E-ToM
1,"04/22/2025, 22:02:51",1:17,fear,44.20267308966357,True,12,no,E-ToM
1,"04/22/2025, 22:02:51",1:18,neutral,79.30789466547338,True,12,no,E-ToM
1,"04/22/2025, 22:02:51",1:18,neutral,99.33468103408813,True,12,no,E-ToM
1,"04/22/2025, 22:02:52",1:18,neutral,97.36959934234619,True,12,no,E-ToM
1,"04/22/2025, 22:02:52",1:18,fear,75.14469919863949,True,12,no,E-ToM
1,"04/22/2025, 22:02:52",1:18,neutral,86.47786378860474,True,12,no,E-ToM
1,"04/22/2025, 22:02:52",1:19,angry,60.162074585208245,True,12,no,E-ToM
1,"04/22/2025, 22:02:53",1:19,fear,68.03549337598642,True,12,no,E-ToM
1,"04/22/2025, 22:02:53",1:19,fear,67.43916869163513,True,12,no,E-ToM
1,"04/22/2025, 22:02:53",1:19,angry,52.619305409151636,True,12,no,E-ToM
1,"04/22/2025, 22:02:53",1:20,neutral,48.97197174691817,True,12,no,E-ToM
1,"04/22/2025, 22:02:54",1:20,neutral,96.77280187606812,True,12,no,E-ToM
1,"04/22/2025, 22:02:54",1:20,neutral,63.039618730545044,True,12,no,E-ToM
1,"04/22/2025, 22:02:54",1:20,fear,45.24949845677632,True,12,no,E-ToM
1,"04/22/2025, 22:02:54",1:21,fear,38.34570050239563,True,12,no,E-ToM
1,"04/22/2025, 22:02:54",1:21,neutral,57.74788764144329,True,12,no,E-ToM
1,"04/22/2025, 22:02:55",1:21,angry,73.42455387115479,True,12,no,E-ToM
1,"04/22/2025, 22:02:55",1:21,neutral,90.92634320259094,True,12,no,E-ToM
1,"04/22/2025, 22:02:55",1:21,neutral,61.47860655061046,True,12,no,E-ToM
1,"04/22/2025, 22:02:55",1:22,neutral,80.20936250686646,True,12,no,E-ToM
1,"04/22/2025, 22:02:56",1:22,fear,67.60765104202616,True,12,no,E-ToM
1,"04/22/2025, 22:02:59",1:25,neutral,84.72011685371399,True,14,no,E-ToM
1,"04/22/2025, 22:02:59",1:25,neutral,94.77794170379639,True,14,no,E-ToM
1,"04/22/2025, 22:02:59",1:26,neutral,90.07593930220243,True,14,no,E-ToM
1,"04/22/2025, 22:03:00",1:26,neutral,97.8403091430664,True,14,no,E-ToM
1,"04/22/2025, 22:03:00",1:26,fear,44.41361725330353,True,14,no,E-ToM
1,"04/22/2025, 22:03:00",1:26,neutral,46.271416544914246,True,14,yes,E-ToM
1,"04/22/2025, 22:03:00",1:27,neutral,84.35381054878235,True,14,yes,E-ToM
1,"04/22/2025, 22:03:01",1:27,neutral,74.22297596931458,True,14,yes,E-ToM
