id_player;turn_number;position_clicked;time_game;time_until_match;suggestion_type;position_suggested;experiment_condition;match;game_ended;wrong_hint
320;1;[3, 2];0:17;0:17;none;none;external_deception;False;False;False
320;2;[0, 2];0:18;0:18;none;none;external_deception;True;False;False
320;3;[3, 1];0:25;0:7;none;none;external_deception;False;False;False
320;4;[1, 4];0:26;0:8;none;none;external_deception;True;False;False
320;5;[3, 4];0:26;0:0;none;none;external_deception;False;False;False
320;6;[2, 3];0:26;0:0;none;none;external_deception;False;False;False
320;7;[3, 3];0:27;0:1;none;none;external_deception;False;False;False
320;8;[2, 1];0:28;0:2;none;none;external_deception;False;False;False
320;9;[3, 0];0:29;0:3;none;none;external_deception;False;False;False
320;10;[1, 1];0:30;0:4;row;1;external_deception;False;False;False
320;11;[1, 2];0:30;0:4;none;none;external_deception;False;False;False
320;12;[1, 1];0:31;0:5;card;[1, 1];external_deception;True;False;False
320;13;[1, 3];0:32;0:1;none;none;external_deception;False;False;False
320;14;[1, 0];0:32;0:1;none;none;external_deception;False;False;False
320;15;[1, 5];0:33;0:2;none;none;external_deception;False;False;False
320;16;[2, 2];0:34;0:3;none;none;external_deception;False;False;False
320;17;[2, 1];0:35;0:4;none;none;external_deception;False;False;False
320;18;[2, 5];0:36;0:5;card;[2, 5];external_deception;True;False;False
320;19;[3, 5];0:36;0:0;none;none;external_deception;False;False;False
320;20;[1, 3];0:37;0:1;none;none;external_deception;False;False;False
320;21;[3, 4];0:38;0:2;none;none;external_deception;False;False;False
320;22;[2, 3];0:38;0:2;none;none;external_deception;False;False;False
320;23;[3, 3];0:39;0:3;none;none;external_deception;False;False;False
320;24;[2, 0];0:40;0:4;column;0;external_deception;False;False;False
320;25;[0, 0];0:41;0:5;card;[0, 0];external_deception;False;False;False
320;26;[3, 3];0:42;0:6;card;[3, 3];external_deception;True;False;False
320;27;[3, 0];0:45;0:3;none;none;external_deception;False;False;False
320;28;[2, 2];0:45;0:3;none;none;external_deception;False;False;False
320;29;[2, 0];0:46;0:4;none;none;external_deception;False;False;False
320;30;[1, 3];0:47;0:5;none;none;external_deception;True;False;False
320;31;[0, 4];0:48;0:1;none;none;external_deception;False;False;False
320;32;[2, 4];0:48;0:1;none;none;external_deception;False;False;False
320;33;[3, 5];0:49;0:2;none;none;external_deception;False;False;False
320;34;[0, 3];0:50;0:3;none;none;external_deception;False;False;False
320;35;[0, 5];0:50;0:3;none;none;external_deception;False;False;False
320;36;[2, 2];0:51;0:4;row;2;external_deception;False;False;False
320;37;[2, 4];0:52;0:5;card;[2, 4];external_deception;False;False;False
320;38;[2, 2];0:53;0:6;row;2;external_deception;True;False;False
320;39;[2, 3];0:54;0:1;none;none;external_deception;False;False;False
320;40;[0, 3];0:54;0:1;none;none;external_deception;False;False;False
320;41;[0, 5];0:55;0:2;none;none;external_deception;False;False;False
320;42;[2, 3];0:56;0:3;none;none;external_deception;True;False;False
320;43;[0, 3];0:56;0:0;none;none;external_deception;False;False;False
320;44;[3, 4];0:57;0:1;none;none;external_deception;True;False;False
320;45;[3, 5];0:58;0:1;none;none;external_deception;False;False;False
320;46;[0, 4];0:58;0:1;none;none;external_deception;False;False;False
320;47;[1, 5];0:59;0:2;none;none;external_deception;False;False;False
320;48;[0, 1];1:0;0:3;none;none;external_deception;False;False;False
320;49;[1, 0];1:1;0:4;none;none;external_deception;False;False;False
320;50;[1, 5];1:2;0:5;none;none;external_deception;False;False;False
320;51;[0, 1];1:3;0:6;none;none;external_deception;False;False;False
320;52;[3, 5];1:5;0:8;column;5;external_deception;True;False;False
320;53;[1, 5];1:5;0:0;none;none;external_deception;False;False;False
320;54;[1, 0];1:6;0:1;none;none;external_deception;False;False;False
320;55;[3, 0];1:7;0:2;none;none;external_deception;False;False;False
320;56;[1, 5];1:8;0:3;none;none;external_deception;True;False;False
320;57;[0, 4];1:8;0:0;none;none;external_deception;False;False;False
320;58;[1, 0];1:8;0:0;none;none;external_deception;True;True;False
