id,timestamp,game_time,emotion,model_confidence,head_pose,x_pose,y_pose,z_pose,match,turn,motivated,condition
3,"05/28/2025, 19:57:41",0:10,happy,90.5683511834354,Forward,4.840753471262181,1.6400166960509859,0.05053407671302313,False,5,no,E-ToM
3,"05/28/2025, 19:57:41",0:10,happy,77.59281992912292,Forward,6.06489483025289,3.4332589781104508,0.05497337061714094,False,5,no,E-ToM
3,"05/28/2025, 19:57:41",0:10,happy,99.39904220115635,Forward,4.084108333147658,2.0121225214710647,0.05050041599875142,False,5,no,E-ToM
3,"05/28/2025, 19:57:41",0:10,happy,99.84745383262634,Forward,4.131519559165825,1.3040901872000221,0.043305930958610385,False,5,no,E-ToM
3,"05/28/2025, 19:57:42",0:10,happy,95.4896813047312,Forward,4.376510183486383,2.4466591723292734,0.07692318424831879,False,5,no,E-ToM
3,"05/28/2025, 19:57:42",0:11,happy,98.78246180906665,Forward,5.7390030638483065,2.4236457883850644,0.056841384575636235,False,5,no,E-ToM
3,"05/28/2025, 19:57:42",0:11,happy,97.32680320739746,Forward,4.052851847894572,2.1687544883826013,0.08413767357776576,True,6,no,E-ToM
3,"05/28/2025, 19:57:42",0:11,happy,99.5637238545747,Forward,3.704938133696549,4.105647366183328,0.07223578971973005,True,6,no,E-ToM
3,"05/28/2025, 19:57:43",0:11,happy,99.56768149944324,Forward,3.1358419594110556,1.459468360900348,0.03288592456751949,True,6,no,E-ToM
3,"05/28/2025, 19:57:43",0:12,happy,98.4179675579071,Forward,0.6097197332276568,2.3870791673323364,0.09598201554196317,True,6,yes,E-ToM
3,"05/28/2025, 19:57:43",0:12,happy,99.94754195213318,Forward,-0.37572563631272704,2.4503538999983863,0.1063806841926028,True,6,yes,E-ToM
3,"05/28/2025, 19:57:43",0:12,happy,99.74414110183716,Forward,-3.2332455726937925,1.7958890831073457,0.16424164506508676,True,6,yes,E-ToM
3,"05/28/2025, 19:57:44",0:13,happy,99.8114824295044,Forward,-3.1826689066763727,1.7570518688530206,0.15325821310309137,True,6,yes,E-ToM
3,"05/28/2025, 19:57:44",0:13,happy,99.9021768453332,Forward,-2.2099221771837234,2.924680520190827,0.19496441190272082,True,6,yes,E-ToM
3,"05/28/2025, 19:57:44",0:13,happy,99.5425283908844,Forward,-2.346499372995348,3.1451355054238292,0.15815887804014905,True,6,yes,E-ToM
3,"05/28/2025, 19:57:45",0:13,happy,99.6690034866333,Forward,-1.8762494669457237,3.925684590884237,0.1514872173750174,True,6,yes,E-ToM
3,"05/28/2025, 19:57:45",0:14,happy,99.85262750700876,Forward,-2.292981643744616,2.198789998174328,0.21163926942199707,True,6,yes,E-ToM
3,"05/28/2025, 19:57:45",0:14,happy,99.6877014450849,Forward,-3.3714476405294906,4.294830277661803,0.18046394820753375,True,6,yes,E-ToM
3,"05/28/2025, 19:57:45",0:14,happy,99.90149736404419,Forward,-2.455235900100649,3.803610130729146,0.15935790473577569,True,6,yes,E-ToM
3,"05/28/2025, 19:57:46",0:15,happy,99.43506717681885,Forward,-3.1361246005198002,3.8558517841337334,0.17384731106096593,True,6,yes,E-ToM
3,"05/28/2025, 19:57:46",0:15,happy,99.71591237593742,Forward,-1.8529787485146922,3.109517821529498,0.18213942017994256,True,6,yes,E-ToM
3,"05/28/2025, 19:57:46",0:15,happy,99.64272379875183,Forward,-2.7873751788358647,3.8802906625038354,0.10350911129208636,True,6,yes,E-ToM
3,"05/28/2025, 19:57:47",0:15,happy,99.66303706169128,Forward,-1.9350296049502247,3.0452370445800123,0.19802477117219616,True,6,yes,E-ToM
3,"05/28/2025, 19:57:47",0:16,happy,99.703049659729,Forward,-2.0611370887502436,3.39940569058488,0.1114860124911606,True,6,yes,E-ToM
3,"05/28/2025, 19:57:47",0:16,happy,97.86576019917489,Forward,-1.7214323302653083,3.5467080892406515,0.1637655650455108,True,6,yes,E-ToM
3,"05/28/2025, 19:57:47",0:16,happy,93.5858782282995,Forward,2.3309274656649777,3.220211656717652,0.0764451969242593,True,6,yes,E-ToM
3,"05/28/2025, 19:57:47",0:16,angry,59.07939076423645,Forward,2.455234726562505,3.3889657529725303,0.033383436083780645,True,6,yes,E-ToM
3,"05/28/2025, 19:57:48",0:16,angry,56.760232834788226,Forward,4.886330797073489,3.0871980439699542,0.04581601087763532,True,6,yes,E-ToM
3,"05/28/2025, 19:57:48",0:17,angry,90.25572538375854,Forward,7.4981151839024065,0.10159721571839798,0.03495383925664422,True,6,yes,E-ToM
3,"05/28/2025, 19:57:48",0:17,angry,83.94559025764465,Forward,6.79630165596149,2.709044489404027,0.04848866698391433,True,6,yes,E-ToM
3,"05/28/2025, 19:57:48",0:17,angry,90.5134666578134,Forward,5.195964995750946,2.9152117275822613,0.05541751546676968,True,6,yes,E-ToM
3,"05/28/2025, 19:57:49",0:17,angry,86.8897557258606,Forward,5.770261531872141,1.2912036006076575,0.0621768874630647,True,6,yes,E-ToM
3,"05/28/2025, 19:57:49",0:18,angry,50.08770525978239,Forward,5.849489190593668,2.988883691580942,0.025927653590445795,True,6,yes,E-ToM
3,"05/28/2025, 19:57:49",0:18,angry,65.96624052323344,Forward,5.624332444796582,3.0878719272233597,0.05629277662137484,True,6,yes,E-ToM
3,"05/28/2025, 19:57:49",0:18,angry,59.79778287384306,Forward,4.614831928528772,1.5972883709484418,0.022295677190482276,True,6,yes,E-ToM
3,"05/28/2025, 19:57:49",0:18,angry,46.604547309333405,Forward,5.864789805366941,2.5166397538230547,0.03266687477943309,True,6,yes,E-ToM
3,"05/28/2025, 19:57:50",0:18,angry,39.805261515943826,Forward,5.818464783034601,3.4781373386124184,0.02294509010180862,True,6,yes,E-ToM
3,"05/28/2025, 19:57:50",0:19,angry,50.51626864172629,Forward,7.363302012810319,2.2119238542866038,0.022723752979275785,True,6,yes,E-ToM
3,"05/28/2025, 19:57:50",0:19,angry,52.29092863690003,Forward,7.767769736642991,1.6057172376172906,0.026500649876770466,False,7,no,E-ToM
3,"05/28/2025, 19:57:50",0:19,fear,79.17299270629883,Forward,7.817035098505252,2.432132961496738,0.03827693405210362,False,7,no,E-ToM
3,"05/28/2025, 19:57:51",0:19,angry,78.78785729408264,Forward,7.202812700967678,1.6961644898484058,0.028582689163616486,False,7,no,E-ToM
3,"05/28/2025, 19:57:51",0:20,fear,53.75208809946918,Forward,6.415847036388369,2.688159890536347,0.04437686442234264,False,7,no,E-ToM
3,"05/28/2025, 19:57:51",0:20,fear,35.621559619903564,Forward,8.541433071359132,0.9397565814721146,0.032281424305643285,False,7,no,E-ToM
3,"05/28/2025, 19:57:51",0:20,fear,27.647003847003443,Forward,8.658428144321997,1.2913856191071869,0.01882429750683201,False,7,no,E-ToM
3,"05/28/2025, 19:57:51",0:20,fear,42.22301244735718,Forward,7.9446577787033315,1.007429264735711,0.011911877327220963,False,7,no,E-ToM
3,"05/28/2025, 19:57:52",0:20,fear,46.17088712280316,Forward,9.59761594648553,1.336321081920028,0.017884990870606146,False,7,no,E-ToM
3,"05/28/2025, 19:57:52",0:21,fear,52.01988530277522,Forward,9.043288444766665,1.7946204279084743,0.007541252660524108,False,7,no,E-ToM
3,"05/28/2025, 19:57:52",0:21,fear,31.491723656654358,Forward,8.271710728954186,0.44102680091708685,0.021668230173111615,False,7,no,E-ToM
3,"05/28/2025, 19:57:52",0:21,angry,81.90256249323859,Forward,9.665070850141477,0.39515763267042153,0.005506780452397417,False,7,no,E-ToM
3,"05/28/2025, 19:57:53",0:21,angry,64.92281378235653,Forward,9.090595346479432,0.14591632954738662,0.016876753382265686,False,7,no,E-ToM
3,"05/28/2025, 19:57:53",0:22,fear,54.22880972795544,Forward,7.779613867083568,0.8997709819708821,0.008578551735447259,False,7,no,E-ToM
3,"05/28/2025, 19:57:53",0:22,angry,45.917025208473206,Forward,7.853878456872648,1.816276039231308,0.03982991594559028,False,7,no,E-ToM
3,"05/28/2025, 19:57:53",0:22,angry,53.624376870654636,Forward,6.486899038746823,3.4239892579306455,0.034856406762571034,False,7,no,E-ToM
3,"05/28/2025, 19:57:54",0:22,angry,72.46017456054688,Forward,8.106758116275447,2.0406692731456904,0.02558101896826403,False,7,no,E-ToM
3,"05/28/2025, 19:57:54",0:23,angry,72.05788326608439,Forward,8.229209485068965,0.07107894043514841,0.024973706642838888,False,7,no,E-ToM
3,"05/28/2025, 19:57:54",0:23,angry,58.676514546663434,Forward,8.859732223115298,1.050604135160431,0.01952633899085735,False,7,no,E-ToM
3,"05/28/2025, 19:57:54",0:23,angry,37.65911161899567,Forward,5.835763383222293,0.9139183272623801,0.005031675706965948,False,7,no,E-ToM
3,"05/28/2025, 19:57:55",0:23,angry,85.00896274936643,Forward,9.32252942088689,2.076453467749618,0.0040309691032540795,False,7,no,E-ToM
3,"05/28/2025, 19:57:55",0:24,angry,54.37250461414484,Forward,9.477567064972403,1.441620208394338,-0.003948091580029215,False,7,no,E-ToM
3,"05/28/2025, 19:57:55",0:24,angry,69.4007158279419,Forward,9.364134320785189,2.15448715038854,-0.03255534633815395,False,7,no,E-ToM
3,"05/28/2025, 19:57:55",0:24,angry,96.16857767105103,Forward,10.946149352105742,0.11216943539241596,-0.07487003540582471,False,7,no,E-ToM
3,"05/28/2025, 19:57:55",0:24,angry,53.75933967586396,Forward,9.90076363103532,0.8066884001460825,-0.04463053044694186,False,7,no,E-ToM
3,"05/28/2025, 19:57:56",0:24,angry,85.52637100219727,Forward,7.748381492597287,1.97657152784454,-0.01885688937615656,False,7,no,E-ToM
3,"05/28/2025, 19:57:56",0:25,angry,77.02729428139857,Forward,7.356776859788294,1.3061634591865006,-0.009869032486167868,False,8,no,E-ToM
3,"05/28/2025, 19:57:56",0:25,angry,51.16073198084426,Forward,6.7999133664308165,2.694546697290977,0.017863850212070043,False,8,no,E-ToM
3,"05/28/2025, 19:57:56",0:25,angry,71.19057006779731,Forward,5.5671552304942304,1.3556773941170828,0.015182390553829668,False,8,no,E-ToM
3,"05/28/2025, 19:57:57",0:25,angry,60.850528529317884,Forward,6.5223570701602105,1.4392760666603044,0.01299294266973086,False,8,no,E-ToM
3,"05/28/2025, 19:57:57",0:26,fear,63.45121046609941,Forward,6.678333639816614,1.9743787901884549,0.027590455943996752,False,8,yes,E-ToM
3,"05/28/2025, 19:57:57",0:26,angry,53.320691187422945,Forward,5.527793229264593,2.4613214630243525,0.012139688557211425,False,8,yes,E-ToM
3,"05/28/2025, 19:57:57",0:26,fear,68.70835423469543,Forward,7.753658551679274,1.1702317654856849,-0.044528813137862944,False,8,yes,E-ToM
3,"05/28/2025, 19:57:58",0:26,angry,63.488976539495404,Forward,9.611015263267312,1.9440208471942868,-0.038589103012054995,False,8,yes,E-ToM
3,"05/28/2025, 19:57:58",0:27,fear,53.16990613937378,Forward,7.639981577939758,2.2922048022093024,-0.001991910821936682,False,8,yes,E-ToM
3,"05/28/2025, 19:57:58",0:27,angry,85.30200123786926,Forward,8.65288886337283,2.906401145352479,0.01790082998001651,False,8,yes,E-ToM
3,"05/28/2025, 19:57:58",0:27,angry,64.14677500724792,Forward,10.23968807615692,3.9268948437978817,0.027988195099676316,False,8,yes,E-ToM
3,"05/28/2025, 19:57:58",0:27,angry,78.36741805076599,Forward,10.03469579470806,2.332320362384157,0.00883354995892295,False,8,yes,E-ToM
3,"05/28/2025, 19:57:59",0:28,angry,59.761819825280895,Forward,8.044979517206484,2.6180876967289577,-0.0037138270387325365,False,8,yes,E-ToM
3,"05/28/2025, 19:57:59",0:28,fear,47.2294420003891,Forward,7.511468050964549,2.4279497941385704,-0.004019234088242463,False,8,yes,E-ToM
3,"05/28/2025, 19:57:59",0:28,fear,54.78900132048146,Forward,8.697398175529669,2.9474031413385413,0.009164233080875371,False,8,yes,E-ToM
3,"05/28/2025, 19:57:59",0:28,angry,62.390290213788724,Forward,7.4489266258950195,2.603907834864694,-0.001991910821936682,False,8,yes,E-ToM
3,"05/28/2025, 19:58:00",0:28,fear,89.26119144327589,Forward,7.0836333432576835,2.607397427352247,-0.021975596307890553,False,8,yes,E-ToM
3,"05/28/2025, 19:58:00",0:29,fear,81.20730295268332,Forward,6.50028525232721,1.2174081924732116,-0.013807206712182262,False,8,yes,E-ToM
3,"05/28/2025, 19:58:00",0:29,fear,71.3141722270353,Forward,6.157054800853721,2.674371370499996,0.007253921367192855,False,8,yes,E-ToM
3,"05/28/2025, 19:58:00",0:29,fear,83.35359593353247,Forward,6.708259301149284,3.0550875575638474,-0.008562017408990059,False,8,yes,E-ToM
3,"05/28/2025, 19:58:00",0:29,fear,88.81977200508118,Forward,6.267681213520052,3.5368801683183175,-0.0030581785877509733,False,8,yes,E-ToM
3,"05/28/2025, 19:58:01",0:29,fear,73.2217343781311,Forward,7.232323721431514,1.3949418947442513,-0.014347421625366506,False,8,yes,E-ToM
3,"05/28/2025, 19:58:01",0:30,fear,64.03060126669422,Forward,6.791481262169176,1.9554119112042816,0.007402173199357665,False,8,yes,E-ToM
3,"05/28/2025, 19:58:01",0:30,fear,89.71884066799414,Forward,5.961005572170026,1.8962571312767502,-0.017575962699863872,False,8,yes,E-ToM
3,"05/28/2025, 19:58:01",0:30,fear,83.69507193565369,Forward,6.125658603298395,0.742652521759847,-0.02170960881005509,False,8,yes,E-ToM
3,"05/28/2025, 19:58:01",0:30,fear,93.08208905671965,Forward,5.4427007218985555,2.2066191316826944,-0.008528852594578957,False,8,yes,E-ToM
3,"05/28/2025, 19:58:02",0:30,fear,86.00543570583292,Forward,5.525180887097993,0.9476045385248387,-0.02668360502606331,False,8,yes,E-ToM
3,"05/28/2025, 19:58:02",0:31,fear,46.438243985176086,Forward,5.014995053984514,1.1323770049616466,0.007547513560448946,False,8,yes,E-ToM
3,"05/28/2025, 19:58:02",0:31,neutral,55.1416277885437,Forward,4.429165974750935,2.732569281390006,0.023985782554871788,False,8,yes,E-ToM
3,"05/28/2025, 19:58:02",0:31,neutral,56.52337074279785,Forward,6.89031156270623,2.2433994680483678,0.0030271302852670533,False,8,yes,E-ToM
3,"05/28/2025, 19:58:03",0:31,fear,81.82923793792725,Forward,6.362531254518276,1.98604394926712,-0.009453460504632192,False,9,no,E-ToM
3,"05/28/2025, 19:58:03",0:32,fear,67.622971534729,Forward,5.234853054536124,1.6026594490027788,-0.02785455068330739,False,9,no,E-ToM
3,"05/28/2025, 19:58:03",0:32,fear,57.663846015930176,Forward,7.250622047398561,1.422777362123094,0.009443462130068782,False,9,no,E-ToM
3,"05/28/2025, 19:58:03",0:32,fear,55.70893815649293,Forward,8.579485167830228,0.9073651212096169,-0.02107592082009393,False,9,no,E-ToM
3,"05/28/2025, 19:58:03",0:32,fear,71.32338114520199,Forward,10.116918466922167,1.4569503198232694,0.015759431213736304,False,9,no,E-ToM
3,"05/28/2025, 19:58:04",0:32,fear,82.5731912342538,Forward,7.891026417373822,1.713307468850707,0.028127922303777537,False,9,no,E-ToM
3,"05/28/2025, 19:58:04",0:33,fear,89.99031722487909,Forward,11.02815529260725,2.125603278130264,-0.01801655797333676,False,9,no,E-ToM
3,"05/28/2025, 19:58:04",0:33,fear,74.8320460319519,Forward,7.638396038631184,1.620184243200765,0.018076757288808094,False,9,no,E-ToM
3,"05/28/2025, 19:58:04",0:33,fear,86.66369318962097,Forward,10.58137793892501,1.533404873959372,-0.011764244940186604,False,9,no,E-ToM
3,"05/28/2025, 19:58:05",0:33,fear,44.10070776939392,Forward,11.009483873715883,0.9215849657953495,-0.032514695693621164,False,9,no,E-ToM
3,"05/28/2025, 19:58:05",0:34,fear,82.06736063154213,Forward,10.225703445087921,1.287515894880465,-0.01885688937615656,False,9,no,E-ToM
3,"05/28/2025, 19:58:05",0:34,fear,94.5839163412998,Forward,10.42936665840931,1.2342361394615629,-0.011990921839655883,False,9,no,E-ToM
3,"05/28/2025, 19:58:05",0:34,fear,88.43006491661072,Forward,9.231643545251142,1.5752134272335003,0.007866216512447202,True,10,no,E-ToM
3,"05/28/2025, 19:58:06",0:34,fear,78.00634503364563,Forward,9.142311614967696,1.0828051954530389,-0.01668818038675271,True,10,no,E-ToM
3,"05/28/2025, 19:58:06",0:35,fear,85.28464436531067,Forward,6.983861069228989,2.2508473522767245,0.00790813802407295,True,10,no,E-ToM
3,"05/28/2025, 19:58:06",0:35,fear,60.53067571290442,Forward,6.043240288670129,1.2354810578627957,-0.012328869849898252,True,10,no,E-ToM
3,"05/28/2025, 19:58:06",0:35,fear,53.36540897304905,Forward,4.8693627199369,1.9838711575211745,-0.027576756610508707,True,10,yes,E-ToM
3,"05/28/2025, 19:58:07",0:35,neutral,87.19014449060825,Forward,4.726927062422407,2.1229002611602956,-0.028581036555181485,True,10,yes,E-ToM
3,"05/28/2025, 19:58:07",0:36,neutral,99.48262572288513,Forward,5.156239633597156,1.6635761258954174,-0.03699299436729057,True,10,yes,E-ToM
3,"05/28/2025, 19:58:07",0:36,fear,43.67319643497467,Forward,3.1730190137280707,2.293417738142588,-0.0,True,10,yes,E-ToM
3,"05/28/2025, 19:58:07",0:36,neutral,96.08293175697327,Forward,4.9514139579302805,2.0770980387138938,0.013209266237639378,True,10,yes,E-ToM
3,"05/28/2025, 19:58:07",0:36,neutral,87.845379114151,Forward,5.0459804632723,2.9874133892810057,-0.02544958181048304,True,10,yes,E-ToM
3,"05/28/2025, 19:58:08",0:37,neutral,75.44309496879578,Forward,4.80584955696886,1.400975468965927,-0.006733887624798278,True,10,yes,E-ToM
3,"05/28/2025, 19:58:08",0:37,fear,39.55507576465607,Forward,7.176030667171467,2.3015716564210686,-0.025257689542646084,True,10,yes,E-ToM
3,"05/28/2025, 19:58:08",0:37,fear,94.20316150226134,Forward,5.649566604057217,1.637582965329904,-0.0076654991224210205,True,10,yes,E-ToM
3,"05/28/2025, 19:58:08",0:37,fear,58.20545305046159,Forward,6.538072266699387,2.651489738311018,-0.014756409911075285,True,10,yes,E-ToM
3,"05/28/2025, 19:58:09",0:37,fear,70.13997853636614,Forward,4.703427973356422,2.7101198965998656,0.014724365552060064,True,10,yes,E-ToM
3,"05/28/2025, 19:58:09",0:38,fear,78.04513573646545,Forward,5.373105732688515,2.2531520752009846,-0.014921931334087337,True,10,yes,E-ToM
3,"05/28/2025, 19:58:09",0:38,fear,69.61130137578266,Forward,5.178974881542547,2.0800866068727752,0.031141955219564924,True,10,yes,E-ToM
3,"05/28/2025, 19:58:09",0:38,fear,60.178035497665405,Forward,6.450928173076677,3.7000340956779363,0.015370998910358494,True,10,yes,E-ToM
3,"05/28/2025, 19:58:09",0:38,neutral,69.56904530525208,Forward,3.016416477159,2.7956669888704004,0.051416219622627164,True,10,yes,E-ToM
3,"05/28/2025, 19:58:10",0:38,fear,42.03866124153137,Forward,4.7582681791182075,2.316541373483067,0.038533981818474776,True,10,yes,E-ToM
3,"05/28/2025, 19:58:10",0:39,angry,34.47756058245175,Forward,4.852013204789979,3.0984576161856627,0.06270264322201545,True,10,yes,E-ToM
3,"05/28/2025, 19:58:10",0:39,fear,40.915507078170776,Forward,5.335208917832689,4.31098051757748,0.03628653304401836,True,10,yes,E-ToM
3,"05/28/2025, 19:58:10",0:39,neutral,40.10288417339325,Forward,4.672534377349813,3.1036916840465247,0.03505908556555106,True,10,yes,E-ToM
3,"05/28/2025, 19:58:10",0:39,fear,65.33245261520712,Forward,3.294743539920123,3.292670237078264,0.021774783405227833,False,11,no,E-ToM
3,"05/28/2025, 19:58:11",0:39,fear,78.3425893375171,Forward,5.4661688578725,2.0889896219078223,0.03071125274069951,False,11,no,E-ToM
3,"05/28/2025, 19:58:11",0:40,fear,41.7831152677536,Forward,5.567759549904783,3.436429149970934,0.022519124371162023,False,11,no,E-ToM
3,"05/28/2025, 19:58:11",0:40,fear,76.4239251613617,Forward,3.7576635017911175,2.530918455704213,0.005523908893302263,False,11,no,E-ToM
3,"05/28/2025, 19:58:11",0:40,fear,73.72976384936355,Forward,3.565247040513294,1.6767782742653259,0.0016263883756242367,False,11,no,E-ToM
3,"05/28/2025, 19:58:12",0:40,fear,67.71172881126404,Forward,5.630983665849711,3.4620768356709837,-0.02828032381992004,False,11,no,E-ToM
3,"05/28/2025, 19:58:12",0:41,neutral,75.98093152046204,Forward,-0.4335172787416349,3.5220008960845597,0.12049825754012958,False,11,no,E-ToM
3,"05/28/2025, 19:58:12",0:41,neutral,71.88853025436401,Forward,1.131608060208299,4.395821534419072,0.09630381440897645,False,11,no,E-ToM
3,"05/28/2025, 19:58:12",0:41,neutral,81.88546299934387,Forward,2.8137350568437562,4.535937780580604,0.05633974598842937,False,11,no,E-ToM
3,"05/28/2025, 19:58:12",0:41,happy,77.25629210472107,Forward,0.023437976012497832,4.748122940292117,0.06312682944890587,False,11,no,E-ToM
3,"05/28/2025, 19:58:13",0:41,happy,50.68927399047923,Forward,-1.423753406658081,4.21138575738101,0.11865830050621509,False,11,no,E-ToM
3,"05/28/2025, 19:58:13",0:42,neutral,56.42006993293762,Forward,0.8596030760822202,2.985760565488578,0.08266001347691333,False,11,no,E-ToM
3,"05/28/2025, 19:58:13",0:42,neutral,90.37147279125776,Forward,1.6002705604386198,3.479533371903082,0.08674755022100306,False,11,no,E-ToM
3,"05/28/2025, 19:58:13",0:42,neutral,65.0288462638855,Forward,1.8056014608874238,4.272639732874162,0.04496372463052678,False,11,no,E-ToM
3,"05/28/2025, 19:58:14",0:42,fear,71.85980509876043,Forward,1.4514416986139076,2.8915472297914016,0.025865638712894712,False,11,no,E-ToM
3,"05/28/2025, 19:58:14",0:43,fear,64.01521992501975,Forward,1.2916062309330916,2.606411515582461,-0.005675739252016584,False,11,no,E-ToM
