id_player;turn_number;position_clicked;time_game;time_until_match;suggestion_type;position_suggested;experiment_condition;match;game_ended;wrong_hint
318;1;[0, 0];0:2;0:2;none;none;external_deception;False;False;False
318;2;[1, 0];0:2;0:2;none;none;external_deception;False;False;False
318;3;[2, 0];0:8;0:8;none;none;external_deception;False;False;False
318;4;[3, 0];0:9;0:9;none;none;external_deception;False;False;False
318;5;[3, 1];0:9;0:9;none;none;external_deception;False;False;False
318;6;[2, 1];0:9;0:9;none;none;external_deception;False;False;False
318;7;[1, 1];0:10;0:10;none;none;external_deception;False;False;False
318;8;[3, 1];0:11;0:11;card;[3, 1];external_deception;True;False;False
318;9;[2, 2];0:11;0:0;none;none;external_deception;False;False;False
318;10;[1, 2];0:12;0:1;none;none;external_deception;False;False;False
318;11;[2, 1];0:13;0:2;none;none;external_deception;False;False;False
318;12;[2, 3];0:14;0:3;none;none;external_deception;False;False;False
318;13;[2, 4];0:15;0:4;none;none;external_deception;False;False;False
318;14;[0, 5];0:15;0:4;card;[0, 5];external_deception;True;False;False
318;15;[2, 5];0:16;0:1;none;none;external_deception;False;False;False
318;16;[1, 2];0:17;0:2;none;none;external_deception;False;False;False
318;17;[2, 3];0:18;0:3;none;none;external_deception;False;False;False
318;18;[1, 3];0:19;0:4;none;none;external_deception;False;False;False
318;19;[1, 4];0:20;0:5;none;none;external_deception;False;False;False
318;20;[3, 4];0:20;0:5;card;[3, 4];external_deception;True;False;False
318;21;[2, 5];0:21;0:1;none;none;external_deception;False;False;False
318;22;[1, 3];0:21;0:1;none;none;external_deception;True;False;False
318;23;[1, 5];0:22;0:1;none;none;external_deception;False;False;False
318;24;[0, 4];0:23;0:2;none;none;external_deception;False;False;False
318;25;[0, 3];0:23;0:2;none;none;external_deception;False;False;False
318;26;[1, 2];0:24;0:3;none;none;external_deception;False;False;False
318;27;[0, 2];0:25;0:4;none;none;external_deception;False;False;False
318;28;[2, 1];0:26;0:5;card;[2, 1];external_deception;True;False;False
318;29;[0, 1];0:27;0:1;none;none;external_deception;False;False;False
318;30;[2, 2];0:28;0:2;none;none;external_deception;False;False;False
318;31;[3, 2];0:29;0:3;none;none;external_deception;False;False;False
318;32;[1, 2];0:30;0:4;none;none;external_deception;True;False;False
318;33;[3, 3];0:30;0:0;none;none;external_deception;False;False;False
318;34;[0, 4];0:31;0:1;none;none;external_deception;True;False;False
318;35;[1, 5];0:32;0:1;none;none;external_deception;False;False;False
318;36;[3, 5];0:33;0:2;none;none;external_deception;True;False;False
318;37;[3, 0];0:34;0:1;none;none;external_deception;False;False;False
318;38;[1, 0];0:36;0:3;none;none;external_deception;True;False;False
318;39;[2, 0];0:36;0:0;none;none;external_deception;False;False;False
318;40;[0, 0];0:37;0:1;none;none;external_deception;False;False;False
318;41;[2, 3];0:38;0:2;none;none;external_deception;False;False;False
318;42;[0, 1];0:39;0:3;none;none;external_deception;True;False;False
318;43;[2, 2];0:40;0:1;none;none;external_deception;False;False;False
318;44;[0, 0];0:41;0:2;none;none;external_deception;True;False;False
318;45;[2, 0];0:41;0:0;none;none;external_deception;False;False;False
318;46;[0, 3];0:42;0:1;none;none;external_deception;True;True;False
