id_player;turn_number;position_clicked;time_game;time_until_match;suggestion_type;position_suggested;experiment_condition;match;game_ended;wrong_hint
308;1;[3, 3];0:6;0:6;none;none;tom;False;False;False
308;2;[1, 2];0:6;0:6;none;none;tom;True;False;False
308;3;[3, 0];0:8;0:2;none;none;tom;False;False;False
308;4;[2, 0];0:8;0:2;none;none;tom;False;False;False
308;5;[1, 0];0:9;0:3;none;none;tom;False;False;False
308;6;[0, 0];0:9;0:3;none;none;tom;False;False;False
308;7;[2, 0];0:10;0:4;none;none;tom;False;False;False
308;8;[2, 1];0:11;0:5;column;1;tom;False;False;False
308;9;[1, 1];0:12;0:6;none;none;tom;False;False;False
308;10;[2, 0];0:13;0:7;card;[2, 0];tom;True;False;False
308;11;[3, 0];0:14;0:1;none;none;tom;False;False;False
308;12;[0, 0];0:14;0:1;none;none;tom;True;False;False
308;13;[0, 1];0:15;0:1;none;none;tom;False;False;False
308;14;[1, 0];0:16;0:2;none;none;tom;False;False;False
308;15;[0, 2];0:17;0:3;none;none;tom;False;False;False
308;16;[2, 2];0:18;0:4;none;none;tom;False;False;False
308;17;[2, 3];0:19;0:5;none;none;tom;False;False;False
308;18;[1, 3];0:20;0:6;column;3;tom;False;False;False
308;19;[0, 4];0:21;0:7;none;none;tom;False;False;False
308;20;[2, 1];0:22;0:8;card;[2, 1];tom;True;False;False
308;21;[0, 3];0:23;0:1;none;none;tom;False;False;False
308;22;[2, 3];0:23;0:1;none;none;tom;True;False;False
308;23;[2, 4];0:23;0:0;none;none;tom;False;False;False
308;24;[0, 2];0:25;0:2;none;none;tom;True;False;False
308;25;[2, 5];0:25;0:0;none;none;tom;False;False;False
308;26;[0, 1];0:26;0:1;none;none;tom;True;False;False
308;27;[0, 5];0:27;0:1;none;none;tom;False;False;False
308;28;[1, 3];0:28;0:2;none;none;tom;False;False;False
308;29;[2, 2];0:29;0:3;none;none;tom;False;False;False
308;30;[0, 5];0:30;0:4;none;none;tom;True;False;False
308;31;[3, 5];0:31;0:1;none;none;tom;False;False;False
308;32;[1, 3];0:32;0:2;none;none;tom;True;False;False
308;33;[3, 4];0:33;0:1;none;none;tom;False;False;False
308;34;[1, 5];0:38;0:6;none;none;tom;True;False;False
308;35;[1, 4];0:39;0:1;none;none;tom;False;False;False
308;36;[3, 2];0:40;0:2;none;none;tom;True;False;False
308;37;[3, 1];0:41;0:1;none;none;tom;False;False;False
308;38;[1, 0];0:41;0:1;none;none;tom;True;True;False
