id,timestamp,emotion,model_confidence,match,turn,motivated,condition
92,"07/18/2024, 16:31:00",sad,50.72152605992245,False,1,False,E-ToM
92,"07/18/2024, 16:31:00",angry,51.04576653514901,False,1,False,E-ToM
92,"07/18/2024, 16:31:00",neutral,57.94922709465027,False,1,False,E-ToM
92,"07/18/2024, 16:31:00",happy,65.6817078590393,False,1,False,E-ToM
92,"07/18/2024, 16:31:00",neutral,59.742558002471924,False,1,False,E-ToM
92,"07/18/2024, 16:31:01",neutral,90.49140810966492,False,1,False,E-ToM
92,"07/18/2024, 16:31:01",neutral,89.94816541671753,False,1,False,E-ToM
92,"07/18/2024, 16:31:01",neutral,97.07557559013367,False,1,False,E-ToM
92,"07/18/2024, 16:31:01",neutral,86.21371388435364,False,1,False,E-ToM
92,"07/18/2024, 16:31:01",neutral,40.97343385219574,False,1,False,E-ToM
92,"07/18/2024, 16:31:02",neutral,90.84819555282593,False,1,False,E-ToM
92,"07/18/2024, 16:31:02",neutral,97.34638929367065,False,1,False,E-ToM
92,"07/18/2024, 16:31:02",neutral,93.92265677452087,False,1,False,E-ToM
92,"07/18/2024, 16:31:02",neutral,86.74656073728566,False,1,False,E-ToM
92,"07/18/2024, 16:31:02",happy,74.40330095251787,False,1,False,E-ToM
92,"07/18/2024, 16:31:03",neutral,68.39023232460022,False,1,False,E-ToM
92,"07/18/2024, 16:31:03",neutral,98.74507777363526,False,2,False,E-ToM
92,"07/18/2024, 16:31:03",neutral,72.14270498069584,False,2,False,E-ToM
92,"07/18/2024, 16:31:03",sad,39.72788987922012,False,2,False,E-ToM
92,"07/18/2024, 16:31:03",neutral,68.43558549880981,False,2,False,E-ToM
92,"07/18/2024, 16:31:04",sad,61.96897625923157,False,2,False,E-ToM
92,"07/18/2024, 16:31:04",angry,78.80685329437256,False,2,False,E-ToM
92,"07/18/2024, 16:31:04",neutral,96.45152688026428,False,2,False,E-ToM
92,"07/18/2024, 16:31:04",neutral,67.38812327384949,False,2,False,E-ToM
92,"07/18/2024, 16:31:04",neutral,97.83832430839539,False,2,False,E-ToM
92,"07/18/2024, 16:31:05",angry,48.76510202884674,False,2,False,E-ToM
92,"07/18/2024, 16:31:05",neutral,89.89068865776062,False,2,False,E-ToM
92,"07/18/2024, 16:31:05",neutral,55.879414081573486,False,2,False,E-ToM
92,"07/18/2024, 16:31:05",sad,81.4841628074646,False,2,False,E-ToM
92,"07/18/2024, 16:31:05",sad,60.80452799797058,False,2,False,E-ToM
92,"07/18/2024, 16:31:06",sad,46.27116664991777,False,2,False,E-ToM
92,"07/18/2024, 16:31:06",neutral,68.96278262138367,False,2,False,E-ToM
92,"07/18/2024, 16:31:06",neutral,58.2024872303009,False,2,False,E-ToM
92,"07/18/2024, 16:31:06",sad,63.88225340141376,False,2,False,E-ToM
92,"07/18/2024, 16:31:06",neutral,68.1615095234817,False,2,False,E-ToM
92,"07/18/2024, 16:31:07",neutral,69.0241277217865,False,2,False,E-ToM
92,"07/18/2024, 16:31:07",neutral,57.01600909233093,False,2,False,E-ToM
92,"07/18/2024, 16:31:07",angry,44.77279186248779,False,2,False,E-ToM
92,"07/18/2024, 16:31:07",neutral,62.56120204925537,False,3,False,E-ToM
92,"07/18/2024, 16:31:07",sad,47.29068875312805,False,3,False,E-ToM
92,"07/18/2024, 16:31:08",neutral,54.453712701797485,False,3,False,E-ToM
92,"07/18/2024, 16:31:08",sad,40.306972879586986,False,3,False,E-ToM
92,"07/18/2024, 16:31:08",neutral,70.49779891967773,False,3,False,E-ToM
92,"07/18/2024, 16:31:08",neutral,99.5739221572876,False,3,False,E-ToM
92,"07/18/2024, 16:31:08",neutral,99.75012539327892,False,3,False,E-ToM
92,"07/18/2024, 16:31:09",neutral,81.61196112632751,False,3,False,E-ToM
92,"07/18/2024, 16:31:09",angry,60.7615424110344,False,3,False,E-ToM
92,"07/18/2024, 16:31:09",angry,64.58654999732971,False,3,False,E-ToM
92,"07/18/2024, 16:31:09",neutral,75.2640962600708,False,4,False,E-ToM
92,"07/18/2024, 16:31:09",neutral,72.53798515057387,False,4,False,E-ToM
92,"07/18/2024, 16:31:10",neutral,51.42111778259277,False,4,False,E-ToM
92,"07/18/2024, 16:31:10",neutral,69.61362957954407,False,4,False,E-ToM
92,"07/18/2024, 16:31:10",neutral,93.3291494846344,False,4,False,E-ToM
92,"07/18/2024, 16:31:10",neutral,61.321067810058594,False,4,False,E-ToM
92,"07/18/2024, 16:31:11",happy,98.86411428451538,False,4,False,E-ToM
92,"07/18/2024, 16:31:11",neutral,99.5086550419721,False,4,False,E-ToM
92,"07/18/2024, 16:31:11",neutral,99.8684823513031,False,4,False,E-ToM
92,"07/18/2024, 16:31:11",neutral,89.31924700737,False,4,False,E-ToM
92,"07/18/2024, 16:31:11",neutral,92.36792922019958,False,4,False,E-ToM
92,"07/18/2024, 16:31:12",neutral,54.27435040473938,False,5,False,E-ToM
92,"07/18/2024, 16:31:12",neutral,89.08314043779018,False,5,False,E-ToM
92,"07/18/2024, 16:31:12",happy,92.87419234206585,False,5,False,E-ToM
92,"07/18/2024, 16:31:12",happy,83.41631790496814,False,5,False,E-ToM
92,"07/18/2024, 16:31:12",neutral,96.33360505104065,False,5,False,E-ToM
92,"07/18/2024, 16:31:13",neutral,62.751704454422,False,5,False,E-ToM
92,"07/18/2024, 16:31:13",neutral,78.01688313484192,False,5,False,E-ToM
92,"07/18/2024, 16:31:13",happy,48.84020388126373,False,6,False,E-ToM
92,"07/18/2024, 16:31:13",neutral,66.11659920910593,False,6,False,E-ToM
92,"07/18/2024, 16:31:13",neutral,56.68520073206429,False,6,False,E-ToM
92,"07/18/2024, 16:31:14",happy,98.46516847610474,False,6,False,E-ToM
92,"07/18/2024, 16:31:14",happy,99.50200319290161,False,6,False,E-ToM
92,"07/18/2024, 16:31:14",neutral,78.63160967826843,False,6,False,E-ToM
92,"07/18/2024, 16:31:14",happy,88.62445490068735,False,6,False,E-ToM
92,"07/18/2024, 16:31:14",neutral,93.47140750118538,False,6,False,E-ToM
92,"07/18/2024, 16:31:15",neutral,75.53837299346924,False,6,False,E-ToM
92,"07/18/2024, 16:31:15",neutral,91.32949062165562,False,6,False,E-ToM
92,"07/18/2024, 16:31:15",neutral,85.33573150634766,False,6,False,E-ToM
92,"07/18/2024, 16:31:16",neutral,52.63320803642273,False,6,False,E-ToM
92,"07/18/2024, 16:31:16",neutral,49.764424562454224,False,6,False,E-ToM
92,"07/18/2024, 16:31:16",sad,50.36138887865676,False,6,False,E-ToM
92,"07/18/2024, 16:31:16",sad,53.67710590362549,False,6,False,E-ToM
92,"07/18/2024, 16:31:17",sad,74.15027618408203,False,6,False,E-ToM
92,"07/18/2024, 16:31:17",neutral,69.49490308761597,False,6,False,E-ToM
92,"07/18/2024, 16:31:17",sad,57.13508725166321,False,6,False,E-ToM
92,"07/18/2024, 16:31:17",neutral,68.11614036560059,False,7,False,E-ToM
92,"07/18/2024, 16:31:18",neutral,71.37706279754639,False,7,False,E-ToM
92,"07/18/2024, 16:31:18",sad,48.1390118598938,False,7,False,E-ToM
92,"07/18/2024, 16:31:18",disgust,36.101776361465454,False,7,False,E-ToM
92,"07/18/2024, 16:31:18",neutral,65.61920046806335,False,7,False,E-ToM
