id,timestamp,emotion,model_confidence,match,turn,motivated,condition
86,"07/16/2024, 23:43:17",neutral,0.0,True,2,yes,E-ToM
86,"07/16/2024, 23:43:23",neutral,0.0,False,4,yes,E-ToM
86,"07/16/2024, 23:43:33",neutral,0.0,True,6,yes,E-ToM
86,"07/16/2024, 23:43:42",neutral,0.0,True,8,yes,E-ToM
86,"07/16/2024, 23:44:03",neutral,0.0,False,10,yes,E-ToM
86,"07/16/2024, 23:44:08",neutral,0.0,True,12,yes,E-ToM
86,"07/16/2024, 23:44:08",neutral,0.0,False,14,no,E-ToM
86,"07/16/2024, 23:44:16",neutral,0.0,False,16,yes,E-ToM
86,"07/16/2024, 23:44:24",neutral,0.0,False,18,no,E-ToM
86,"07/16/2024, 23:44:52",neutral,0.0,False,20,no,E-ToM
86,"07/16/2024, 23:45:41",neutral,0.0,False,22,no,E-ToM
86,"07/16/2024, 23:46:03",neutral,0.0,False,24,no,E-ToM
86,"07/16/2024, 23:46:21",neutral,0.0,True,26,no,E-ToM
86,"07/16/2024, 23:46:31",neutral,0.0,False,28,yes,E-ToM
86,"07/16/2024, 23:46:33",neutral,0.0,False,30,no,E-ToM
86,"07/16/2024, 23:46:46",neutral,0.0,False,32,no,E-ToM
86,"07/16/2024, 23:47:03",neutral,0.0,False,34,no,E-ToM
86,"07/16/2024, 23:47:21",neutral,0.0,True,36,no,E-ToM
86,"07/16/2024, 23:47:24",neutral,0.0,False,38,no,E-ToM
86,"07/16/2024, 23:47:29",neutral,0.0,False,40,no,E-ToM
86,"07/16/2024, 23:47:44",neutral,0.0,False,42,no,E-ToM
86,"07/16/2024, 23:48:07",neutral,0.0,True,44,no,E-ToM
86,"07/16/2024, 23:48:16",neutral,0.0,False,46,no,E-ToM
86,"07/16/2024, 23:48:50",neutral,0.0,True,48,yes,E-ToM
86,"07/16/2024, 23:48:56",neutral,0.0,False,50,yes,E-ToM
86,"07/16/2024, 23:49:03",neutral,0.0,False,52,yes,E-ToM
86,"07/16/2024, 23:49:14",neutral,0.0,True,54,yes,E-ToM
86,"07/16/2024, 23:49:17",neutral,0.0,True,56,no,E-ToM
86,"07/16/2024, 23:49:25",neutral,0.0,False,58,yes,E-ToM
86,"07/16/2024, 23:49:30",neutral,0.0,True,60,yes,E-ToM
