id_player;turn_number;position_clicked;time_game;time_until_match;suggestion_type;position_suggested;experiment_condition;match;game_ended;wrong_hint
95;1;[0, 0];0:2;0:2;none;none;tom;False;False;False
95;2;[0, 1];0:3;0:3;none;none;tom;False;False;False
95;3;[0, 2];0:4;0:4;none;none;tom;False;False;False
95;4;[0, 3];0:5;0:5;none;none;tom;False;False;False
95;5;[0, 4];0:18;0:18;none;none;tom;False;False;False
95;6;[0, 5];0:19;0:19;none;none;tom;False;False;False
95;7;[1, 0];0:21;0:21;none;none;tom;False;False;False
95;8;[3, 3];0:22;0:22;card;[3, 3];tom;True;False;False
95;9;[1, 1];0:24;0:2;none;none;tom;False;False;False
95;10;[1, 3];0:34;0:12;none;none;tom;False;False;False
95;11;[3, 0];0:46;0:24;none;none;tom;False;False;False
95;12;[0, 5];0:47;0:25;none;none;tom;False;False;False
95;13;[2, 3];0:53;0:31;none;none;tom;False;False;False
95;14;[0, 0];0:54;0:32;row;0;tom;False;False;False
95;15;[0, 1];0:55;0:33;none;none;tom;False;False;False
95;16;[2, 3];0:55;0:33;card;[2, 3];tom;True;False;False
95;17;[0, 4];0:57;0:2;none;none;tom;False;False;False
95;18;[3, 0];0:58;0:3;none;none;tom;False;False;False
95;19;[0, 5];1:10;0:15;none;none;tom;False;False;False
95;20;[2, 5];1:13;0:18;none;none;tom;False;False;False
95;21;[3, 5];1:19;0:24;none;none;tom;False;False;False
95;22;[1, 1];1:20;0:25;column;1;tom;True;False;False
95;23;[3, 1];1:21;0:1;none;none;tom;False;False;False
95;24;[0, 4];1:23;0:3;none;none;tom;True;False;False
95;25;[1, 4];1:29;0:6;none;none;tom;False;False;False
95;26;[2, 0];1:32;0:9;none;none;tom;False;False;False
95;27;[3, 0];1:37;0:14;none;none;tom;False;False;False
95;28;[1, 4];1:38;0:15;none;none;tom;True;False;False
95;29;[2, 2];1:39;0:1;none;none;tom;False;False;False
95;30;[2, 5];1:45;0:7;none;none;tom;False;False;False
95;31;[3, 2];1:49;0:11;none;none;tom;False;False;False
95;32;[1, 3];1:50;0:12;none;none;tom;False;False;False
95;33;[2, 4];1:54;0:16;none;none;tom;False;False;False
95;34;[2, 0];1:54;0:16;column;0;tom;True;False;False
95;35;[2, 2];1:56;0:2;none;none;tom;False;False;False
95;36;[0, 2];1:57;0:3;none;none;tom;False;False;False
95;37;[3, 4];2:2;0:8;none;none;tom;False;False;False
95;38;[0, 3];2:3;0:9;none;none;tom;False;False;False
95;39;[2, 5];2:5;0:11;none;none;tom;False;False;False
95;40;[0, 5];2:5;0:11;row;0;tom;False;False;False
95;41;[3, 2];2:7;0:13;card;[3, 2];tom;False;False;False
95;42;[0, 0];2:8;0:14;row;0;tom;False;False;False
95;43;[3, 2];2:8;0:14;card;[3, 2];tom;False;False;False
95;44;[0, 0];2:9;0:15;row;0;tom;False;False;False
95;45;[2, 2];2:10;0:16;card;[2, 2];tom;False;False;False
95;46;[0, 0];2:10;0:16;row;0;tom;True;False;False
95;47;[0, 3];2:13;0:3;none;none;tom;False;False;False
95;48;[2, 5];2:14;0:4;none;none;tom;False;False;False
95;49;[0, 3];2:25;0:15;none;none;tom;False;False;False
95;50;[2, 1];2:27;0:17;none;none;tom;True;False;False
95;51;[3, 2];2:30;0:3;none;none;tom;False;False;False
95;52;[0, 5];2:33;0:6;none;none;tom;True;False;False
95;53;[2, 5];2:35;0:2;none;none;tom;False;False;False
95;54;[0, 2];2:36;0:3;none;none;tom;True;False;False
95;55;[1, 5];2:37;0:1;none;none;tom;False;False;False
95;56;[3, 4];2:39;0:3;none;none;tom;False;False;False
95;57;[3, 4];2:50;0:14;none;none;tom;False;False;False
95;58;[1, 2];2:51;0:15;none;none;tom;True;False;False
95;59;[1, 5];2:56;0:5;none;none;tom;False;False;False
95;60;[1, 3];2:57;0:6;none;none;tom;True;True;False
