id,timestamp,game_time,emotion,model_confidence,head_pose,x_pose,y_pose,z_pose,match,turn,motivated,condition
1,"05/27/2025, 20:33:02",0:6,happy,99.99117255158261,Forward,-0.01958430944692835,10.371080323463623,0.025750334035545507,False,2,no,E-ToM
1,"05/27/2025, 20:33:02",0:6,happy,99.99138116836548,Forward,0.2108958749895378,10.424013402812863,-0.0126279096823003,False,3,no,E-ToM
1,"05/27/2025, 20:33:02",0:6,happy,99.9944806098938,Forward,2.5953439638318008,11.740086245190692,-0.0031494875466290036,False,3,no,E-ToM
1,"05/27/2025, 20:33:02",0:6,happy,99.97897148006984,Forward,1.4239442229692147,12.341313334724521,0.024525206390311135,False,3,no,E-ToM
1,"05/27/2025, 20:33:03",0:6,happy,99.98858570984517,Forward,0.6935724463276878,10.62321598310146,0.0038999423204840464,False,3,no,E-ToM
1,"05/27/2025, 20:33:03",0:7,happy,99.97777342796326,Forward,1.5098629599502877,12.26021526931602,-0.028819675442082044,False,3,no,E-ToM
1,"05/27/2025, 20:33:03",0:7,happy,99.97679591178894,Forward,2.6893138001488412,12.399896045213568,-0.017982443129000027,False,3,no,E-ToM
1,"05/27/2025, 20:33:03",0:7,happy,99.763023853302,Forward,3.4702823028388714,10.196090350072767,-0.012920029957896274,False,3,no,E-ToM
1,"05/27/2025, 20:33:04",0:7,fear,34.247562289237976,Forward,5.058928206544907,9.395586058125337,-0.055356112888534155,False,3,no,E-ToM
1,"05/27/2025, 20:33:04",0:8,fear,26.364332274874176,Forward,4.965799390967699,8.891984702881485,-0.09209837688865649,False,3,no,E-ToM
1,"05/27/2025, 20:33:04",0:8,neutral,32.74208399559068,Forward,5.8902861094992645,9.064101649935488,-0.077358541321682,False,3,no,E-ToM
1,"05/27/2025, 20:33:05",0:8,neutral,36.30661368370056,Forward,5.400423255177342,9.522453512813096,-0.07444931260190131,False,3,no,E-ToM
1,"05/27/2025, 20:33:05",0:9,neutral,41.11717343330383,Forward,4.561856253828148,7.757612755757575,-0.0725164194938747,False,3,no,E-ToM
1,"05/27/2025, 20:33:05",0:9,neutral,55.52394986152649,Forward,5.088606170957101,9.132348978508627,-0.052983472804827354,False,3,no,E-ToM
1,"05/27/2025, 20:33:05",0:9,fear,41.61238074302673,Forward,5.717394168611651,7.28282760530235,-0.07762004397023782,False,3,no,E-ToM
1,"05/27/2025, 20:33:05",0:9,fear,58.61110440558817,Forward,5.784041474690718,6.975294822058095,-0.06195237609875373,False,3,no,E-ToM
1,"05/27/2025, 20:33:06",0:9,happy,53.593980837585825,Forward,1.7753104322787538,9.80701650409205,-0.06004278241982394,False,3,no,E-ToM
1,"05/27/2025, 20:33:06",0:10,happy,99.98691677969198,Forward,0.5167674713441763,12.696495554157083,-0.016580275417478564,False,4,no,E-ToM
1,"05/27/2025, 20:33:06",0:10,happy,99.99589920043945,Forward,0.3764849464456337,12.090715038444472,-0.03041451870218814,False,4,no,E-ToM
1,"05/27/2025, 20:33:06",0:10,happy,99.989914894104,Forward,1.4685820351111925,12.207751016584949,-0.014278117975936467,False,4,no,E-ToM
1,"05/27/2025, 20:33:07",0:10,happy,99.98821020126343,Forward,1.483926262780215,13.182457827783963,-0.04122386970639937,False,4,no,E-ToM
1,"05/27/2025, 20:33:07",0:11,happy,99.98937845230103,Forward,1.5963431848601826,13.666304996216073,-0.020164217683955682,False,5,no,E-ToM
1,"05/27/2025, 20:33:07",0:11,happy,99.80443118837066,Forward,1.7610990502962331,12.69856780542364,-0.006740898441506902,False,5,no,E-ToM
1,"05/27/2025, 20:33:07",0:11,happy,99.93627667427063,Forward,0.8184986623995145,13.178224696662243,0.013683496044585054,False,5,no,E-ToM
1,"05/27/2025, 20:33:08",0:11,happy,99.61882827394177,Forward,1.0322094199141272,12.143630674339438,-0.03533687332715624,False,5,no,E-ToM
1,"05/27/2025, 20:33:08",0:12,happy,99.95853304862976,Forward,1.761564388682466,12.816920566424294,-0.026784314901430323,False,5,no,E-ToM
1,"05/27/2025, 20:33:08",0:12,happy,99.98892545700073,Forward,1.3762756420708726,13.115385041515951,0.0017921927017366971,False,5,no,E-ToM
1,"05/27/2025, 20:33:08",0:12,happy,99.98669028202833,Forward,1.7986030334722725,12.209161750205709,-0.008120316508520117,False,5,no,E-ToM
1,"05/27/2025, 20:33:08",0:12,happy,99.9723732471466,Forward,2.053902512244405,11.85491883348894,-0.007292886310179922,False,5,no,E-ToM
1,"05/27/2025, 20:33:09",0:12,happy,99.99791383743286,Forward,0.6440047644241811,11.2351023806417,0.017367795835079355,False,5,no,E-ToM
1,"05/27/2025, 20:33:09",0:13,happy,99.98702406805897,Forward,-0.30924314318994117,11.469390525261007,-0.02560501184872931,False,5,no,E-ToM
1,"05/27/2025, 20:33:09",0:13,happy,99.9170184135437,Forward,1.055673943773734,13.054811774017606,-0.02250023864642716,False,5,no,E-ToM
1,"05/27/2025, 20:33:09",0:13,happy,99.98062252998352,Forward,0.18285790941656987,13.054313563130052,-0.008715117971675115,False,5,no,E-ToM
1,"05/27/2025, 20:33:10",0:13,happy,99.98486042022705,Forward,0.7360744203297845,11.366730061474897,-0.028699781130700874,False,5,no,E-ToM
1,"05/27/2025, 20:33:10",0:14,happy,99.94661211967468,Forward,2.0194334007767374,11.562075010313729,-0.053414983371102294,False,5,no,E-ToM
1,"05/27/2025, 20:33:10",0:14,happy,99.99499320983887,Forward,1.8808328227230318,12.21354691993079,-0.05065824039771276,False,5,no,E-ToM
1,"05/27/2025, 20:33:10",0:14,happy,99.9990701675415,Forward,1.2757232291775484,12.235339100505609,-0.0347491873463136,False,5,no,E-ToM
1,"05/27/2025, 20:33:11",0:14,happy,99.9832689752143,Forward,0.5988739242086711,12.49231056521871,0.006439876014036424,False,5,no,E-ToM
1,"05/27/2025, 20:33:11",0:15,happy,99.98375177383423,Forward,1.8224140003425946,11.823193606752072,-0.0109058146152022,False,5,no,E-ToM
1,"05/27/2025, 20:33:11",0:15,happy,99.88510011941791,Forward,2.1916183829829285,12.468239514250664,-0.03499435606548987,False,5,no,E-ToM
1,"05/27/2025, 20:33:11",0:15,happy,99.99788999557495,Forward,-0.5356707788583837,11.485024892524716,-0.011792317151425227,False,5,no,E-ToM
1,"05/27/2025, 20:33:11",0:15,happy,99.98094439733691,Forward,1.2499100396836351,12.120430158200067,-0.020208676123304764,False,5,no,E-ToM
1,"05/27/2025, 20:33:12",0:15,happy,99.98790621685423,Forward,1.6021863430727463,12.019292062769662,-0.058520124520015454,False,6,no,E-ToM
1,"05/27/2025, 20:33:12",0:16,happy,99.99437928166266,Forward,1.1200789434222511,11.498332236621064,-0.05395258254729563,False,6,no,E-ToM
1,"05/27/2025, 20:33:12",0:16,happy,99.97153878211975,Forward,2.4300158035498813,11.375395530717471,-0.005608766532357322,False,6,no,E-ToM
1,"05/27/2025, 20:33:12",0:16,happy,99.94737506540119,Forward,1.9211863715190043,11.953775456577898,-0.031152570675378924,False,6,yes,E-ToM
1,"05/27/2025, 20:33:13",0:16,happy,99.97581839561462,Forward,2.6974681229572695,13.011555678706664,-0.024888449268568928,False,6,yes,E-ToM
1,"05/27/2025, 20:33:13",0:17,happy,99.94385838508606,Forward,1.5623844055727456,11.765892111203623,-0.03926738067387533,False,6,yes,E-ToM
1,"05/27/2025, 20:33:13",0:17,happy,99.93768334388733,Forward,1.8928733336287948,11.632835544942845,-0.0301023104898277,False,6,yes,E-ToM
1,"05/27/2025, 20:33:13",0:17,happy,99.97572302818298,Forward,2.1062839120161874,12.494818847782948,-0.024003499496266813,False,6,yes,E-ToM
1,"05/27/2025, 20:33:14",0:17,happy,99.92974996566772,Forward,0.11611848405647643,11.272693043130655,-0.054938130997898724,False,6,yes,E-ToM
1,"05/27/2025, 20:33:14",0:18,happy,99.42990548254186,Forward,2.899694801390896,12.258531445902504,-0.047717842160635675,False,6,yes,E-ToM
1,"05/27/2025, 20:33:14",0:18,happy,99.96365308761597,Forward,2.2844163986901482,12.066430977375337,-0.03296626022097919,False,6,yes,E-ToM
1,"05/27/2025, 20:33:14",0:18,happy,99.87272023396017,Forward,2.586898274865699,12.009498673301266,-0.04580776242840515,False,6,yes,E-ToM
1,"05/27/2025, 20:33:15",0:18,happy,99.95123147964478,Forward,1.40956798798117,12.079573962653184,-0.020164217683955682,False,6,yes,E-ToM
1,"05/27/2025, 20:33:15",0:19,happy,99.969482421875,Forward,2.921316986641977,12.660844170115043,-0.03611037428342852,False,6,yes,E-ToM
1,"05/27/2025, 20:33:15",0:19,happy,99.9829649925232,Forward,1.3949571322723862,11.997299802140398,-0.04889802502773566,False,6,yes,E-ToM
1,"05/27/2025, 20:33:15",0:19,happy,99.98462796119618,Forward,2.4090574948875783,11.422899792628787,-0.07592626269021498,False,6,yes,E-ToM
1,"05/27/2025, 20:33:15",0:19,happy,99.79866743087769,Forward,1.8858212174170437,11.875601192716841,-0.04941021113785446,False,6,yes,E-ToM
1,"05/27/2025, 20:33:16",0:19,happy,99.9320208985818,Forward,3.1210722580498635,13.196887255603764,-0.03902605967718585,False,6,yes,E-ToM
1,"05/27/2025, 20:33:16",0:20,happy,99.98270869255066,Forward,2.6496999298443833,11.88621289462991,-0.06873432517669761,False,6,yes,E-ToM
1,"05/27/2025, 20:33:16",0:20,happy,75.98189568411682,Forward,5.244632346722037,10.941900800242244,-0.053575683411409045,False,6,yes,E-ToM
1,"05/27/2025, 20:33:16",0:20,angry,93.84857342822235,Forward,5.749337429420704,10.682149065480512,-0.0581557719315427,False,6,yes,E-ToM
1,"05/27/2025, 20:33:16",0:20,angry,95.22407594014119,Forward,5.747916757262235,10.24621757554301,-0.05728918630589964,False,6,yes,E-ToM
1,"05/27/2025, 20:33:17",0:20,angry,87.64416126678452,Forward,6.3779117902723295,9.708915320513261,-0.060703111717494325,False,6,yes,E-ToM
1,"05/27/2025, 20:33:17",0:21,angry,68.17280270729097,Forward,4.76348718897839,9.236891920518355,-0.0849761523445403,False,6,yes,E-ToM
1,"05/27/2025, 20:33:17",0:21,neutral,44.56467693273104,Forward,6.75968341240284,7.722640203950131,-0.07467357138420165,False,6,yes,E-ToM
1,"05/27/2025, 20:33:17",0:21,angry,92.57030309922769,Forward,2.929503658150588,8.6967805471454,-0.011162658632202479,False,6,yes,E-ToM
1,"05/27/2025, 20:33:18",0:21,angry,91.37808783315565,Forward,1.6220067339263873,5.0759580307704235,0.002731862216255255,False,6,yes,E-ToM
1,"05/27/2025, 20:33:18",0:21,angry,44.86286701406634,Forward,2.468708588021681,4.589709593295819,-0.004400704186405685,False,6,yes,E-ToM
1,"05/27/2025, 20:33:18",0:22,neutral,59.96125936508179,Forward,-0.7494686341900428,5.577826010814157,-0.002571545813497032,False,6,yes,E-ToM
1,"05/27/2025, 20:33:18",0:22,neutral,31.195342540740967,Forward,3.746849512984252,5.321409636403704,-0.030092894199365366,False,6,yes,E-ToM
1,"05/27/2025, 20:33:18",0:22,neutral,44.78057026863098,Forward,-1.6216866322802586,7.41122051699717,0.0011500302492468714,False,6,yes,E-ToM
1,"05/27/2025, 20:33:19",0:22,neutral,51.97246074676514,Forward,-3.031202503211667,7.398907994552184,-0.023807888016216402,False,7,no,E-ToM
1,"05/27/2025, 20:33:19",0:23,neutral,74.18017983436584,Forward,-0.46884002470927477,4.901789899894516,-0.04585414065475063,False,7,no,E-ToM
1,"05/27/2025, 20:33:19",0:23,fear,57.088465343530814,Forward,-2.256191557894591,4.503288176163551,-0.03412094814483242,False,7,no,E-ToM
1,"05/27/2025, 20:33:19",0:23,fear,42.009079456329346,Forward,-1.572481386391986,5.31734033904574,-0.04768021213004387,False,7,no,E-ToM
1,"05/27/2025, 20:33:19",0:23,happy,95.38922960886602,Forward,-4.661951254024307,6.236115381444764,0.002816987299420595,False,7,no,E-ToM
1,"05/27/2025, 20:33:20",0:23,happy,99.60170388221741,Forward,-6.166443284065922,7.145674997173976,-0.0,False,7,no,E-ToM
1,"05/27/2025, 20:33:20",0:24,happy,99.89461302757263,Forward,-5.8094169117452905,8.452136738302052,0.03306640532063067,False,7,no,E-ToM
1,"05/27/2025, 20:33:20",0:24,happy,99.8114824295044,Forward,-5.380448224030166,8.332821657261096,0.04348444105724413,False,7,no,E-ToM
1,"05/27/2025, 20:33:20",0:24,happy,99.92315769195557,Forward,-5.173486966330606,10.032527229821035,0.05322629516654784,False,7,no,E-ToM
1,"05/27/2025, 20:33:21",0:24,happy,99.94638562841587,Forward,-4.9672124812034255,8.549392084128842,0.003134454107348264,False,7,no,E-ToM
1,"05/27/2025, 20:33:21",0:25,happy,99.93530511470468,Forward,-5.816611590128879,9.766180450588891,0.07991912381125076,False,7,no,E-ToM
1,"05/27/2025, 20:33:21",0:25,happy,99.84931944004529,Forward,-5.032947849758503,5.901970625425283,0.07223578971973005,False,7,no,E-ToM
1,"05/27/2025, 20:33:21",0:25,happy,99.92444515228271,Forward,-4.96966623053508,4.697094855426906,0.07305569825390115,False,7,no,E-ToM
1,"05/27/2025, 20:33:22",0:25,happy,99.56684107385172,Forward,-3.5088762926992896,2.8980737856926715,0.06286890465443486,False,7,no,E-ToM
1,"05/27/2025, 20:33:22",0:26,happy,99.92862344639022,Forward,-4.260251392712676,3.796551674941184,0.041342861973033156,False,7,no,E-ToM
1,"05/27/2025, 20:33:22",0:26,happy,99.52872985943912,Forward,-3.0784071060647933,8.59280171090628,0.09216041343991575,False,7,no,E-ToM
1,"05/27/2025, 20:33:22",0:26,sad,37.799309229768426,Forward,0.03904542024376294,6.77327057819037,-0.03397945317779355,False,7,no,E-ToM
1,"05/27/2025, 20:33:22",0:26,fear,54.39343452453613,Forward,-1.799516555991829,3.5229336629364685,0.01649458866599833,False,7,no,E-ToM
1,"05/27/2025, 20:33:23",0:26,fear,42.675473849503625,Forward,-3.4829145892170454,4.12270423944769,0.022517026739526796,False,7,no,E-ToM
1,"05/27/2025, 20:33:23",0:27,fear,52.208977937698364,Forward,-1.7040554408834618,3.9393938230064043,-0.018849373177342258,False,7,no,E-ToM
1,"05/27/2025, 20:33:23",0:27,sad,33.36268067359924,Forward,-1.7534115151081697,5.468531293361121,-0.005831717749304958,False,7,no,E-ToM
1,"05/27/2025, 20:33:23",0:27,neutral,75.8396863937378,Forward,-4.406927842224622,4.0612501685953895,-0.019816879024635272,False,7,no,E-ToM
1,"05/27/2025, 20:33:24",0:27,neutral,36.38078272342682,Forward,-2.0515793475524937,3.377487921596389,-0.0365071534600472,False,7,no,E-ToM
1,"05/27/2025, 20:33:24",0:28,angry,42.87843789119269,Forward,-5.2832097798338795,3.214196737286744,-0.014261567468489089,False,7,no,E-ToM
1,"05/27/2025, 20:33:24",0:28,fear,35.22680401802063,Forward,-4.253866573349828,3.5541869161257975,-0.012850379693311029,False,7,no,E-ToM
1,"05/27/2025, 20:33:24",0:28,angry,36.405466627422975,Forward,-2.18851114812365,1.867265624599868,-0.031966762966666354,False,7,no,E-ToM
1,"05/27/2025, 20:33:25",0:28,fear,33.853521943092346,Forward,-1.7746492996578893,2.238715835733273,-0.025872942295904287,False,7,no,E-ToM
1,"05/27/2025, 20:33:25",0:29,angry,40.2129590511322,Forward,-1.4937324261879212,2.5103867000167766,-0.022586145722841355,False,7,no,E-ToM
1,"05/27/2025, 20:33:25",0:29,sad,48.80232810974121,Forward,-1.110007513294585,3.5015034812664068,-0.04008289691210874,False,7,no,E-ToM
1,"05/27/2025, 20:33:25",0:29,fear,31.979498267173767,Forward,0.6536787227162923,1.9211865190360593,-0.03398918244160862,False,7,no,E-ToM
1,"05/27/2025, 20:33:25",0:29,angry,65.81796392523597,Forward,0.9825113771535816,1.745814777556178,-0.02159617358260682,False,7,no,E-ToM
1,"05/27/2025, 20:33:26",0:29,fear,44.78994607925415,Forward,-0.7194591182981309,1.8080440208967306,-0.0017112997733483059,False,7,no,E-ToM
1,"05/27/2025, 20:33:26",0:30,angry,42.62978434562683,Forward,0.0673529037195213,1.0251891933252328,-0.027172995775499545,False,7,no,E-ToM
1,"05/27/2025, 20:33:26",0:30,fear,49.90293682778635,Forward,0.11753479544750799,2.2447899892116445,-0.023906881740570853,False,7,no,E-ToM
1,"05/27/2025, 20:33:26",0:30,fear,49.56530029360059,Forward,0.6348403585050354,1.5264693724454714,-0.03345551877912084,False,7,no,E-ToM
1,"05/27/2025, 20:33:27",0:30,fear,50.79460144042969,Forward,0.19599739277598077,2.492324809840243,-0.02661092891500972,False,7,no,E-ToM
1,"05/27/2025, 20:33:27",0:31,fear,55.20815191171742,Forward,-1.627574771203427,2.9559884556278813,-0.029618263026459812,False,7,no,E-ToM
1,"05/27/2025, 20:33:27",0:31,happy,99.79538917541504,Forward,-3.152289137588372,5.527780497298296,0.015696363203596294,False,7,no,E-ToM
1,"05/27/2025, 20:33:27",0:31,happy,99.739783986794,Forward,-2.5998841805358426,5.826070717436562,0.009572626475519213,True,8,no,E-ToM
1,"05/27/2025, 20:33:27",0:31,happy,99.82051252248958,Forward,-4.772479572080868,6.3560342676336905,-0.000434670577101264,True,8,no,E-ToM
1,"05/27/2025, 20:33:28",0:32,happy,99.95542168617249,Forward,-4.462063028473014,7.33363690363819,0.08121479794328647,True,8,no,E-ToM
1,"05/27/2025, 20:33:28",0:32,happy,99.93764161691914,Forward,-4.098605328417817,8.537867900121135,0.09438509015700058,True,8,yes,E-ToM
1,"05/27/2025, 20:33:28",0:32,happy,99.9405026435852,Forward,-5.352927775567787,8.301187103273234,0.05743575885313332,True,8,yes,E-ToM
1,"05/27/2025, 20:33:29",0:32,happy,99.92313385009766,Forward,-5.84107122777891,7.696369612308458,0.06489633171819552,True,8,yes,E-ToM
1,"05/27/2025, 20:33:29",0:32,happy,99.91425275802612,Forward,-5.573065039090224,6.794231379790748,0.0855384870184822,True,8,yes,E-ToM
1,"05/27/2025, 20:33:29",0:33,happy,99.98176693916321,Forward,-3.948131545326516,7.531079467719006,0.09787957186069235,True,8,yes,E-ToM
1,"05/27/2025, 20:33:29",0:33,happy,99.52758550643921,Forward,-4.0693376975441975,6.744760201516667,0.02681427795184987,True,8,yes,E-ToM
1,"05/27/2025, 20:33:29",0:33,happy,99.86914993892313,Forward,-5.467600347017607,7.296537641701173,0.06809569293534269,True,8,yes,E-ToM
1,"05/27/2025, 20:33:30",0:33,happy,99.2518722565098,Forward,-3.418890258065746,7.08569008452343,0.03614959486008468,True,8,yes,E-ToM
1,"05/27/2025, 20:33:30",0:34,happy,99.95370506964356,Forward,-2.6198448871761038,5.982456974879533,-0.006592105690705809,True,8,yes,E-ToM
1,"05/27/2025, 20:33:30",0:34,happy,99.67457056045532,Forward,-5.376751951529757,8.007478115460879,0.07016800301894159,True,8,yes,E-ToM
1,"05/27/2025, 20:33:30",0:34,happy,99.68550799402642,Forward,-4.437048628558407,7.173597095729046,0.07489715868874666,True,8,yes,E-ToM
1,"05/27/2025, 20:33:31",0:34,happy,99.83994364738464,Forward,-4.119639698474688,7.229242495438905,0.07026823298408563,True,8,yes,E-ToM
1,"05/27/2025, 20:33:31",0:34,happy,99.21873807907104,Forward,-3.8958568741025634,7.292771882631293,0.03199039610026441,True,8,yes,E-ToM
1,"05/27/2025, 20:33:31",0:35,happy,99.64845184702256,Forward,-4.999948898977866,6.907798286840906,0.08000831961932571,True,8,yes,E-ToM
1,"05/27/2025, 20:33:31",0:35,happy,99.9719142897078,Forward,-4.788507521804287,8.16297047456386,0.0709778588475162,True,8,yes,E-ToM
1,"05/27/2025, 20:33:31",0:35,happy,98.37260822923281,Forward,-3.13989799848214,7.495828621114442,0.005684055357944761,True,8,yes,E-ToM
1,"05/27/2025, 20:33:32",0:35,happy,99.942994114339,Forward,-2.342779693669497,6.52839084136464,0.04655441606405744,True,8,yes,E-ToM
1,"05/27/2025, 20:33:32",0:36,happy,97.62101769447327,Forward,-2.8367382994773664,8.223695670907098,-0.004830518197750322,True,8,yes,E-ToM
1,"05/27/2025, 20:33:32",0:36,happy,99.76320861358694,Forward,-3.931316818773526,5.267828842656596,-0.017966675968468054,True,8,yes,E-ToM
1,"05/27/2025, 20:33:32",0:36,happy,99.75031021233676,Forward,-3.0593714645825205,5.931557223682224,0.029828031219039562,True,8,yes,E-ToM
1,"05/27/2025, 20:33:33",0:36,happy,99.7289776802063,Forward,-4.486543160101046,6.458620807782163,0.003352885530487732,True,8,yes,E-ToM
1,"05/27/2025, 20:33:33",0:37,happy,98.46961498260498,Forward,-3.3028378408284964,6.382123404693497,0.012769257403846445,True,8,yes,E-ToM
1,"05/27/2025, 20:33:33",0:37,happy,95.81392407417297,Forward,-4.4861164161848865,6.164826608859136,0.023470198713415366,False,9,no,E-ToM
1,"05/27/2025, 20:33:33",0:37,happy,99.61758856563705,Forward,-2.561435285460262,6.9794175237565375,-0.02146894260560484,False,9,no,E-ToM
1,"05/27/2025, 20:33:33",0:37,happy,97.40723967552185,Forward,-1.500774557233474,4.003268495232843,0.018881921763888174,False,9,no,E-ToM
1,"05/27/2025, 20:33:34",0:37,fear,51.50623917579651,Forward,-3.2003349723547867,4.527277689672922,-0.031049295488370744,False,9,no,E-ToM
1,"05/27/2025, 20:33:34",0:38,fear,53.743547201156616,Forward,-0.18997864226774555,4.108500783090851,-0.03649809541562881,False,9,no,E-ToM
1,"05/27/2025, 20:33:34",0:38,fear,37.02829634805961,Forward,-0.8670625589601167,3.6278111726980216,-0.04611402104323874,False,9,no,E-ToM
1,"05/27/2025, 20:33:34",0:38,fear,66.32792353630066,Forward,-1.0937945069093533,3.413693039844566,-0.02813967480114931,False,9,no,E-ToM
1,"05/27/2025, 20:33:35",0:38,neutral,41.81682120661862,Forward,-0.06840850458634222,2.9714205939535887,-0.04676800902255116,False,9,no,E-ToM
1,"05/27/2025, 20:33:35",0:39,neutral,51.14409327507019,Forward,0.727554086839588,3.8368557050393988,-0.03970044150138905,False,9,no,E-ToM
1,"05/27/2025, 20:33:35",0:39,sad,54.17953679805555,Forward,-1.2790433411320057,3.2311703932318663,-0.05128836528683369,False,9,no,E-ToM
1,"05/27/2025, 20:33:35",0:39,fear,83.6791495894372,Forward,-0.5990039706872591,2.656071235431785,-0.04198791781437023,False,9,no,E-ToM
1,"05/27/2025, 20:33:36",0:39,fear,88.49641680717468,Forward,0.6388664612992295,3.594342074377251,-0.05056211019030627,False,9,no,E-ToM
1,"05/27/2025, 20:33:36",0:40,neutral,41.586246083527335,Forward,0.19780329251274364,4.285458174541552,-0.051502502369111386,False,9,no,E-ToM
1,"05/27/2025, 20:33:36",0:40,happy,99.4983434677124,Forward,-2.2236610963704195,4.930723835048005,-0.03350066794781365,False,9,no,E-ToM
1,"05/27/2025, 20:33:36",0:40,happy,99.86621141433716,Forward,-3.4835307020243964,6.312924050959308,-0.024172139831280505,False,9,no,E-ToM
1,"05/27/2025, 20:33:37",0:40,happy,99.67758653626362,Forward,-2.7122985672236313,4.367797202656884,0.008467713078025829,False,10,no,E-ToM
1,"05/27/2025, 20:33:37",0:41,happy,99.82134105904805,Forward,-2.377362703939183,6.531700403263868,0.0072734299314225455,False,10,no,E-ToM
1,"05/27/2025, 20:33:37",0:41,happy,99.79709385616147,Forward,-1.8324086604921477,6.109657445633188,0.015884816048762886,False,10,no,E-ToM
1,"05/27/2025, 20:33:37",0:41,happy,99.2565393447876,Forward,-3.32240462364168,5.308512488844534,0.03362592030965492,False,10,no,E-ToM
1,"05/27/2025, 20:33:38",0:41,happy,99.89644883211533,Forward,-5.249527236320914,5.921702829132584,0.02197344678997981,False,10,yes,E-ToM
1,"05/27/2025, 20:33:38",0:42,happy,99.7903823852539,Forward,-1.5815763866358825,4.551598200317464,-0.011022135106875839,False,10,yes,E-ToM
1,"05/27/2025, 20:33:38",0:42,happy,99.01607036590576,Forward,-2.7152678853763326,4.627445526098223,-0.005261130278042982,False,10,yes,E-ToM
1,"05/27/2025, 20:33:38",0:42,happy,99.87667798995972,Forward,-2.831944028554254,4.416472615613185,-0.003983821643873368,False,10,yes,E-ToM
1,"05/27/2025, 20:33:38",0:42,happy,99.85768198118699,Forward,-3.793619721634163,6.759916559924599,0.049181203855445915,False,10,yes,E-ToM
