id_player;turn_number;position_clicked;time_game;time_until_match;suggestion_type;position_suggested;experiment_condition;match;game_ended;wrong_hint;board_changed
1;1;[0, 0];0:2;0:2;none;none;e_tom;False;False;False;False
1;2;[0, 1];0:4;0:4;none;none;e_tom;False;False;False;False
1;3;[0, 2];0:7;0:7;none;none;e_tom;False;False;False;False
1;4;[0, 3];0:9;0:9;none;none;e_tom;False;False;False;False
1;5;[0, 4];0:11;0:11;none;none;e_tom;False;False;False;False
1;6;[0, 5];0:14;0:14;none;none;e_tom;False;False;False;False
1;7;[1, 0];0:22;0:22;none;none;e_tom;False;False;False;False
1;8;[1, 3];0:23;0:23;card;[1, 3];e_tom;True;False;False;False
1;9;[3, 0];0:30;0:7;none;none;e_tom;False;False;False;False
1;10;[0, 4];0:32;0:9;none;none;e_tom;False;False;False;False
1;11;[0, 5];0:39;0:16;none;none;e_tom;False;False;False;False
1;12;[0, 0];0:42;0:19;none;none;e_tom;False;False;False;True
1;13;[2, 1];0:49;0:26;none;none;e_tom;False;False;False;False
1;14;[1, 2];0:51;0:28;none;none;e_tom;False;False;False;False
1;15;[2, 2];0:54;0:31;none;none;e_tom;False;False;False;False
1;16;[1, 1];0:56;0:33;none;none;e_tom;False;False;False;False
1;17;[0, 5];1:4;0:41;none;none;e_tom;False;False;False;False
1;18;[1, 1];1:5;0:42;row;1;e_tom;True;False;False;False
1;19;[1, 2];1:11;0:6;none;none;e_tom;False;False;False;False
1;20;[2, 3];1:14;0:9;none;none;e_tom;False;False;False;False
1;21;[1, 4];1:21;0:16;none;none;e_tom;False;False;False;False
1;22;[3, 0];1:23;0:18;none;none;e_tom;False;False;False;False
1;23;[2, 0];1:29;0:24;none;none;e_tom;False;False;False;False
1;24;[3, 0];1:33;0:28;row;3;e_tom;False;False;False;False
1;25;[3, 1];1:37;0:32;none;none;e_tom;False;False;False;False
1;26;[0, 3];1:38;0:33;card;[0, 3];e_tom;True;False;False;False
1;27;[3, 2];1:44;0:6;none;none;e_tom;False;False;False;False
1;28;[0, 0];1:47;0:9;none;none;e_tom;True;False;False;False
1;29;[3, 3];1:53;0:6;none;none;e_tom;False;False;False;False
1;30;[2, 1];1:55;0:8;none;none;e_tom;False;False;False;False
1;31;[3, 4];1:57;0:10;none;none;e_tom;False;False;False;False
1;32;[2, 0];1:58;0:11;none;none;e_tom;True;False;False;False
1;33;[3, 5];2:6;0:8;none;none;e_tom;False;False;False;False
1;34;[1, 2];2:7;0:9;none;none;e_tom;False;False;False;False
1;35;[2, 4];2:14;0:16;none;none;e_tom;False;False;False;False
1;36;[1, 5];2:22;0:24;none;none;e_tom;False;False;False;False
1;37;[3, 0];2:31;0:33;none;none;e_tom;False;False;False;False
1;38;[2, 2];2:33;0:35;row;2;e_tom;True;False;False;False
1;39;[1, 5];2:39;0:6;none;none;e_tom;False;False;False;False
1;40;[0, 4];2:41;0:8;none;none;e_tom;False;False;False;False
1;41;[2, 4];2:48;0:15;none;none;e_tom;False;False;False;False
1;42;[1, 2];2:49;0:16;none;none;e_tom;True;False;False;False
1;43;[2, 1];2:55;0:6;none;none;e_tom;False;False;False;False
1;44;[3, 3];2:58;0:9;none;none;e_tom;False;False;False;False
1;45;[3, 3];3:11;0:22;none;none;e_tom;False;False;False;False
1;46;[0, 2];3:12;0:23;none;none;e_tom;False;False;False;False
1;47;[3, 5];3:17;0:28;none;none;e_tom;False;False;False;False
1;48;[2, 1];3:17;0:28;row;2;e_tom;False;False;False;False
1;49;[2, 1];3:17;0:28;card;[0, 1];e_tom;False;False;False;False
1;50;[0, 1];3:22;0:33;row;0;e_tom;True;False;False;False
1;51;[0, 2];3:48;0:26;none;none;e_tom;False;False;False;False
1;52;[1, 4];3:49;0:27;none;none;e_tom;False;False;False;False
1;53;[3, 5];3:57;0:35;none;none;e_tom;False;False;False;False
1;54;[0, 2];3:59;0:37;none;none;e_tom;False;False;False;False
1;55;[2, 3];4:7;0:45;none;none;e_tom;False;False;False;False
1;56;[3, 5];4:8;0:46;none;none;e_tom;True;False;False;False
1;57;[2, 5];4:10;0:2;none;none;e_tom;False;False;False;False
1;58;[1, 5];4:12;0:4;none;none;e_tom;False;False;False;False
1;59;[3, 3];4:21;0:13;none;none;e_tom;False;False;False;False
1;60;[2, 5];4:23;0:15;none;none;e_tom;True;False;False;False
1;61;[1, 5];4:28;0:5;none;none;e_tom;False;False;False;False
1;62;[1, 4];4:32;0:9;none;none;e_tom;True;False;False;False
1;63;[0, 4];4:37;0:5;none;none;e_tom;False;False;False;False
1;64;[0, 2];4:40;0:8;none;none;e_tom;True;True;False;False
