id,timestamp,emotion,model_confidence,match,turn,motivated,condition
87,"07/18/2024, 12:00:24",neutral,99.1111695766449,False,2,yes,E-ToM
87,"07/18/2024, 12:00:31",neutral,99.76605176925659,False,4,yes,E-ToM
87,"07/18/2024, 12:00:40",neutral,94.53190565109253,False,6,yes,E-ToM
87,"07/18/2024, 12:00:49",neutral,63.56443762779236,True,8,no,E-ToM
87,"07/18/2024, 12:01:19",neutral,98.15728664398193,False,10,yes,E-ToM
87,"07/18/2024, 12:01:25",neutral,96.97343111038208,False,12,yes,E-ToM
87,"07/18/2024, 12:01:33",neutral,59.09833312034607,False,14,no,E-ToM
87,"07/18/2024, 12:01:44",happy,84.73598957061768,True,16,no,E-ToM
87,"07/18/2024, 12:02:02",neutral,95.37697434425354,False,18,no,E-ToM
87,"07/18/2024, 12:02:09",neutral,93.07134747505188,False,20,yes,E-ToM
87,"07/18/2024, 12:02:18",neutral,56.16595149040222,True,22,no,E-ToM
