id_player;turn_number;position_clicked;time_game;time_until_match;suggestion_type;position_suggested;experiment_condition;match;game_ended;wrong_hint
315;1;[3, 2];0:5;0:5;none;none;external_deception;False;False;False
315;2;[1, 2];0:5;0:5;none;none;external_deception;True;False;False
315;3;[3, 3];0:9;0:4;none;none;external_deception;False;False;False
315;4;[2, 3];0:9;0:4;none;none;external_deception;True;False;False
315;5;[2, 5];0:17;0:8;none;none;external_deception;False;False;False
315;6;[0, 0];0:17;0:8;none;none;external_deception;True;False;False
315;7;[3, 5];0:18;0:1;none;none;external_deception;False;False;False
315;8;[1, 4];0:18;0:1;none;none;external_deception;True;False;False
315;9;[3, 0];0:19;0:1;none;none;external_deception;False;False;False
315;10;[2, 0];0:19;0:1;none;none;external_deception;False;False;False
315;11;[3, 1];0:20;0:2;none;none;external_deception;False;False;False
315;12;[2, 0];0:21;0:3;none;none;external_deception;False;False;False
315;13;[3, 0];0:22;0:4;none;none;external_deception;False;False;False
315;14;[3, 1];0:25;0:7;column;0;external_deception;False;False;False
315;15;[0, 4];0:28;0:10;card;[0, 4];external_deception;False;False;False
315;16;[3, 1];0:30;0:12;row;3;external_deception;True;False;False
315;17;[2, 0];0:31;0:1;none;none;external_deception;False;False;False
315;18;[2, 1];0:32;0:2;none;none;external_deception;False;False;False
315;19;[3, 0];0:33;0:3;none;none;external_deception;False;False;False
315;20;[2, 1];0:33;0:3;none;none;external_deception;False;False;False
315;21;[2, 0];0:35;0:5;none;none;external_deception;False;False;False
315;22;[0, 2];0:39;0:9;card;[0, 2];external_deception;True;False;False
315;23;[2, 2];0:39;0:0;none;none;external_deception;False;False;False
315;24;[1, 1];0:40;0:1;none;none;external_deception;False;False;False
315;25;[2, 1];0:41;0:2;none;none;external_deception;False;False;False
315;26;[1, 1];0:42;0:3;none;none;external_deception;True;False;False
315;27;[1, 3];0:42;0:0;none;none;external_deception;False;False;False
315;28;[0, 1];0:43;0:1;none;none;external_deception;True;False;False
315;29;[1, 0];0:43;0:0;none;none;external_deception;False;False;False
315;30;[0, 3];0:44;0:1;none;none;external_deception;False;False;False
315;31;[3, 0];0:45;0:2;none;none;external_deception;False;False;False
315;32;[1, 0];0:45;0:2;none;none;external_deception;True;False;False
315;33;[0, 5];0:46;0:1;none;none;external_deception;False;False;False
315;34;[2, 2];0:47;0:2;none;none;external_deception;False;False;False
315;35;[0, 3];0:47;0:2;none;none;external_deception;False;False;False
315;36;[2, 4];0:49;0:4;none;none;external_deception;False;False;False
315;37;[2, 4];0:50;0:5;none;none;external_deception;False;False;False
315;38;[0, 5];0:50;0:5;none;none;external_deception;True;False;False
315;39;[1, 5];0:50;0:0;none;none;external_deception;False;False;False
315;40;[3, 4];0:51;0:1;none;none;external_deception;True;False;False
315;41;[2, 2];0:52;0:1;none;none;external_deception;False;False;False
315;42;[0, 3];0:53;0:2;none;none;external_deception;True;True;False
